,Unnamed: 0,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date,time
0,0,2:22 AM,42,31,65,8,0,29.0,0.0,WNW,Fair,2016-12-02,2016-12-02 02:22:00
1,1,3:22 AM,40,31,70,9,0,29.01,0.0,WNW,Fair,2016-12-02,2016-12-02 03:22:00
2,2,4:22 AM,38,31,76,8,0,29.01,0.0,NW,Fair,2016-12-02,2016-12-02 04:22:00
3,3,5:22 AM,39,31,73,10,0,29.03,0.0,NW,Fair,2016-12-02,2016-12-02 05:22:00
4,4,6:22 AM,39,31,73,9,0,29.04,0.0,NW,Fair,2016-12-02,2016-12-02 06:22:00
5,5,6:22 AM,39,30,70,12,0,29.05,0.0,NNW,Fair,2016-12-02,2016-12-02 06:22:00
6,6,7:22 AM,39,30,70,8,0,29.08,0.0,NW,Fair,2016-12-02,2016-12-02 07:22:00
7,7,8:22 AM,39,30,70,8,0,29.1,0.0,NW,Fair,2016-12-02,2016-12-02 08:22:00
8,8,9:22 AM,43,31,62,9,0,29.13,0.0,NW,Partly Cloudy,2016-12-02,2016-12-02 09:22:00
9,9,10:22 AM,47,30,52,10,0,29.16,0.0,NW,Fair,2016-12-02,2016-12-02 10:22:00
10,10,11:22 AM,52,29,41,13,0,29.17,0.0,NNW,Fair,2016-12-02,2016-12-02 11:22:00
11,11,12:22 PM,55,27,34,12,17,29.15,0.0,N,Fair,2016-12-02,2016-12-02 00:22:00
12,12,1:22 PM,57,27,32,14,0,29.13,0.0,NW,Fair,2016-12-02,2016-12-02 13:22:00
13,13,2:22 PM,60,25,26,15,22,29.11,0.0,N,Fair,2016-12-02,2016-12-02 14:22:00
14,14,3:22 PM,60,26,27,14,0,29.1,0.0,NNW,Fair,2016-12-02,2016-12-02 15:22:00
15,15,4:22 PM,59,25,27,14,0,29.1,0.0,NNW,Partly Cloudy,2016-12-02,2016-12-02 16:22:00
16,16,5:22 PM,58,27,31,10,0,29.12,0.0,NW,Mostly Cloudy,2016-12-02,2016-12-02 17:22:00
17,17,6:22 PM,54,29,38,8,0,29.13,0.0,NW,Partly Cloudy,2016-12-02,2016-12-02 18:22:00
18,18,7:22 PM,51,30,44,6,0,29.14,0.0,NNW,Partly Cloudy,2016-12-02,2016-12-02 19:22:00
19,19,9:22 PM,51,31,46,8,0,29.14,0.0,N,Partly Cloudy,2016-12-02,2016-12-02 21:22:00
20,20,10:22 PM,49,32,52,6,0,29.14,0.0,NNW,Partly Cloudy,2016-12-02,2016-12-02 22:22:00
21,21,11:22 PM,47,32,56,6,0,29.15,0.0,NW,Cloudy,2016-12-02,2016-12-02 23:22:00
22,22,12:22 AM,46,33,61,5,0,29.17,0.0,W,Mostly Cloudy,2016-12-02,2016-12-02 12:22:00
23,23,1:22 AM,46,32,58,5,0,29.14,0.0,NW,Mostly Cloudy,2016-12-02,2016-12-02 01:22:00
