,Unnamed: 0,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date,time
0,0,2:22 AM,37,26,65,10,0,29.07,0.0,E,Cloudy,2016-12-17,2016-12-17 02:22:00
1,1,3:22 AM,37,27,67,10,0,29.04,0.0,ESE,Cloudy,2016-12-17,2016-12-17 03:22:00
2,2,4:09 AM,37,28,70,8,0,29.05,0.0,E,Cloudy,2016-12-17,2016-12-17 04:09:00
3,3,4:22 AM,38,28,68,8,0,29.05,0.0,E,Cloudy,2016-12-17,2016-12-17 04:22:00
4,4,4:29 AM,38,28,68,8,0,29.05,0.0,ESE,Cloudy,2016-12-17,2016-12-17 04:29:00
5,5,5:22 AM,38,29,70,7,0,29.05,0.0,ESE,Cloudy,2016-12-17,2016-12-17 05:22:00
6,6,6:22 AM,38,29,70,10,0,29.02,0.0,ESE,Cloudy,2016-12-17,2016-12-17 06:22:00
7,7,6:22 AM,38,29,70,8,0,29.0,0.0,ESE,Cloudy,2016-12-17,2016-12-17 06:22:00
8,8,7:22 AM,39,30,70,9,0,29.02,0.0,ESE,Cloudy,2016-12-17,2016-12-17 07:22:00
9,9,8:15 AM,39,31,73,7,0,29.02,0.0,ESE,Cloudy,2016-12-17,2016-12-17 08:15:00
10,10,8:22 AM,39,31,73,8,0,29.01,0.0,ESE,Cloudy,2016-12-17,2016-12-17 08:22:00
11,11,9:22 AM,41,33,73,8,0,29.0,0.0,ESE,Cloudy,2016-12-17,2016-12-17 09:22:00
12,12,10:22 AM,42,35,76,7,0,29.03,0.0,SE,Cloudy,2016-12-17,2016-12-17 10:22:00
13,13,10:42 AM,41,37,86,6,0,29.03,0.0,SE,Light Rain,2016-12-17,2016-12-17 10:42:00
14,14,11:22 AM,42,39,89,7,0,29.01,0.0,ESE,Cloudy,2016-12-17,2016-12-17 11:22:00
15,15,11:32 AM,42,39,89,7,0,29.01,0.0,SSE,Cloudy,2016-12-17,2016-12-17 11:32:00
16,16,12:22 PM,43,41,93,7,0,28.99,0.0,ESE,Cloudy,2016-12-17,2016-12-17 00:22:00
17,17,1:22 PM,48,44,86,5,0,28.95,0.0,SE,Cloudy,2016-12-17,2016-12-17 13:22:00
18,18,2:22 PM,52,47,83,3,0,28.94,0.0,SE,Cloudy,2016-12-17,2016-12-17 14:22:00
19,19,3:04 PM,55,49,80,7,0,28.91,0.0,SE,Cloudy,2016-12-17,2016-12-17 15:04:00
20,20,3:22 PM,57,50,77,7,0,28.91,0.0,SE,Mostly Cloudy,2016-12-17,2016-12-17 15:22:00
21,21,4:22 PM,62,55,78,13,0,28.92,0.0,S,Mostly Cloudy,2016-12-17,2016-12-17 16:22:00
22,22,4:38 PM,63,56,78,9,0,28.92,0.0,S,Mostly Cloudy,2016-12-17,2016-12-17 16:38:00
23,23,5:22 PM,63,55,75,8,0,28.93,0.0,SSE,Mostly Cloudy,2016-12-17,2016-12-17 17:22:00
24,24,6:22 PM,62,56,80,7,0,28.92,0.0,SE,Cloudy,2016-12-17,2016-12-17 18:22:00
25,25,7:22 PM,62,57,84,6,0,28.91,0.0,SE,Mostly Cloudy,2016-12-17,2016-12-17 19:22:00
26,26,9:22 PM,61,57,87,5,0,28.91,0.0,SE,Mostly Cloudy,2016-12-17,2016-12-17 21:22:00
27,27,10:22 PM,61,57,87,7,0,28.9,0.0,ESE,Mostly Cloudy,2016-12-17,2016-12-17 22:22:00
28,28,11:22 PM,63,60,90,7,0,28.92,0.0,S,Cloudy,2016-12-17,2016-12-17 23:22:00
29,29,12:22 AM,66,62,87,12,0,28.91,0.0,S,Mostly Cloudy,2016-12-17,2016-12-17 12:22:00
30,30,1:22 AM,67,63,87,12,21,28.9,0.0,SSW,Cloudy,2016-12-17,2016-12-17 01:22:00
