,Unnamed: 0,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date,time
0,0,2:22 AM,38,16,41,0,0,29.1,0.0,CALM,Partly Cloudy,2016-12-31,2016-12-31 02:22:00
1,1,3:22 AM,35,19,52,0,0,29.07,0.0,CALM,Cloudy,2016-12-31,2016-12-31 03:22:00
2,2,4:22 AM,35,21,57,3,0,29.07,0.0,SW,Cloudy,2016-12-31,2016-12-31 04:22:00
3,3,5:22 AM,36,21,55,0,0,29.07,0.0,CALM,Cloudy,2016-12-31,2016-12-31 05:22:00
4,4,6:22 AM,37,19,48,3,0,29.08,0.0,S,Cloudy,2016-12-31,2016-12-31 06:22:00
5,5,6:22 AM,37,20,50,3,0,29.07,0.0,S,Cloudy,2016-12-31,2016-12-31 06:22:00
6,6,7:22 AM,38,21,51,0,0,29.1,0.0,CALM,Cloudy,2016-12-31,2016-12-31 07:22:00
7,7,8:22 AM,39,21,49,3,0,29.1,0.0,SSE,Cloudy,2016-12-31,2016-12-31 08:22:00
8,8,9:22 AM,41,20,43,7,0,29.12,0.0,S,Cloudy,2016-12-31,2016-12-31 09:22:00
9,9,10:22 AM,43,19,38,6,0,29.14,0.0,SW,Cloudy,2016-12-31,2016-12-31 10:22:00
10,10,11:22 AM,44,20,38,8,0,29.13,0.0,SSW,Cloudy,2016-12-31,2016-12-31 11:22:00
11,11,12:22 PM,47,18,32,7,0,29.12,0.0,SW,Cloudy,2016-12-31,2016-12-31 00:22:00
12,12,1:22 PM,45,25,46,7,0,29.09,0.0,S,Light Rain,2016-12-31,2016-12-31 13:22:00
13,13,2:22 PM,42,34,73,6,0,29.09,0.0,SSW,Light Rain,2016-12-31,2016-12-31 14:22:00
14,14,3:22 PM,42,35,76,5,0,29.04,0.0,SE,Cloudy,2016-12-31,2016-12-31 15:22:00
15,15,4:22 PM,43,35,74,5,0,29.05,0.0,S,Cloudy,2016-12-31,2016-12-31 16:22:00
16,16,5:22 PM,43,35,74,7,0,29.03,0.0,SSE,Light Rain,2016-12-31,2016-12-31 17:22:00
17,17,6:22 PM,42,36,79,7,0,29.01,0.0,SE,Light Rain,2016-12-31,2016-12-31 18:22:00
18,18,7:22 PM,42,36,79,8,0,29.01,0.0,SSE,Cloudy,2016-12-31,2016-12-31 19:22:00
19,19,9:22 PM,43,36,76,7,0,29.01,0.0,SE,Cloudy,2016-12-31,2016-12-31 21:22:00
20,20,10:22 PM,42,36,79,7,0,29.01,0.0,SSE,Light Rain,2016-12-31,2016-12-31 22:22:00
21,21,11:22 PM,41,37,86,8,0,29.01,0.0,SE,Light Rain,2016-12-31,2016-12-31 23:22:00
22,22,12:22 AM,42,38,85,9,0,29.01,0.0,SSE,Light Rain,2016-12-31,2016-12-31 12:22:00
23,23,12:53 AM,42,39,89,10,0,29.01,0.0,SSE,Light Rain,2016-12-31,2016-12-31 12:53:00
24,24,1:22 AM,41,40,96,6,0,29.0,0.0,SE,Light Rain,2016-12-31,2016-12-31 01:22:00
