,Unnamed: 0,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date,time
0,0,1:22 AM,67,64,90,3,0,28.94,0.0,S,Cloudy,2016-05-02,2016-05-02 01:22:00
1,1,2:22 AM,67,63,87,0,0,28.93,0.0,CALM,Mostly Cloudy,2016-05-02,2016-05-02 02:22:00
2,2,3:22 AM,67,63,87,0,0,28.92,0.0,CALM,Cloudy,2016-05-02,2016-05-02 03:22:00
3,3,4:22 AM,67,63,87,0,0,28.93,0.0,CALM,Mostly Cloudy,2016-05-02,2016-05-02 04:22:00
4,4,5:22 AM,67,63,87,0,0,28.92,0.0,CALM,Mostly Cloudy,2016-05-02,2016-05-02 05:22:00
5,5,6:22 AM,68,64,87,5,0,28.92,0.0,NW,Cloudy,2016-05-02,2016-05-02 06:22:00
6,6,6:22 AM,67,64,90,0,0,28.93,0.0,CALM,Cloudy,2016-05-02,2016-05-02 06:22:00
7,7,7:22 AM,69,65,87,0,0,28.94,0.0,CALM,Partly Cloudy,2016-05-02,2016-05-02 07:22:00
8,8,8:22 AM,71,65,81,5,0,28.94,0.0,SSE,Partly Cloudy,2016-05-02,2016-05-02 08:22:00
9,9,9:22 AM,75,64,69,5,0,28.94,0.0,SE,Partly Cloudy,2016-05-02,2016-05-02 09:22:00
10,10,10:22 AM,76,66,71,6,0,28.93,0.0,VAR,Partly Cloudy,2016-05-02,2016-05-02 10:22:00
11,11,11:22 AM,79,66,64,12,0,28.93,0.0,SSW,Mostly Cloudy,2016-05-02,2016-05-02 11:22:00
12,12,12:22 PM,81,63,54,9,21,28.93,0.0,SW,Partly Cloudy,2016-05-02,2016-05-02 00:22:00
13,13,1:22 PM,81,63,54,8,0,28.92,0.0,WSW,Mostly Cloudy,2016-05-02,2016-05-02 13:22:00
14,14,2:22 PM,81,62,52,13,0,28.9,0.0,SW,Cloudy,2016-05-02,2016-05-02 14:22:00
15,15,3:22 PM,81,60,49,10,0,28.86,0.0,WSW,Mostly Cloudy,2016-05-02,2016-05-02 15:22:00
16,16,4:22 PM,82,61,49,15,23,28.84,0.0,SW,Mostly Cloudy,2016-05-02,2016-05-02 16:22:00
17,17,5:22 PM,80,61,52,9,0,28.82,0.0,WSW,Cloudy,2016-05-02,2016-05-02 17:22:00
18,18,6:22 PM,78,61,56,12,0,28.82,0.0,SSW,Cloudy,2016-05-02,2016-05-02 18:22:00
19,19,7:22 PM,77,62,60,7,0,28.83,0.0,SW,Cloudy,2016-05-02,2016-05-02 19:22:00
20,20,9:22 PM,75,63,66,9,0,28.85,0.0,WSW,Cloudy,2016-05-02,2016-05-02 21:22:00
21,21,10:22 PM,74,64,71,10,0,28.85,0.0,WSW,Cloudy,2016-05-02,2016-05-02 22:22:00
22,22,11:22 PM,69,60,73,14,0,28.86,0.0,WNW,Light Rain,2016-05-02,2016-05-02 23:22:00
23,23,12:22 AM,68,62,81,5,0,28.84,0.0,NNW,Cloudy,2016-05-02,2016-05-02 12:22:00
