,Unnamed: 0,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date,time
0,0,1:22 AM,68,60,76,3,0,29.05,0.0,SSW,Fair,2016-05-11,2016-05-11 01:22:00
1,1,2:22 AM,67,60,79,6,0,29.04,0.0,S,Fair,2016-05-11,2016-05-11 02:22:00
2,2,3:22 AM,66,60,81,6,0,29.03,0.0,SSW,Fair,2016-05-11,2016-05-11 03:22:00
3,3,4:22 AM,66,61,84,5,0,29.04,0.0,WSW,Fair,2016-05-11,2016-05-11 04:22:00
4,4,5:22 AM,65,61,87,5,0,29.04,0.0,SSW,Fair,2016-05-11,2016-05-11 05:22:00
5,5,6:22 AM,65,61,87,3,0,29.04,0.0,SSW,Fair,2016-05-11,2016-05-11 06:22:00
6,6,6:22 AM,64,61,90,6,0,29.06,0.0,SW,Partly Cloudy,2016-05-11,2016-05-11 06:22:00
7,7,7:22 AM,67,63,87,6,0,29.09,0.0,WSW,Partly Cloudy,2016-05-11,2016-05-11 07:22:00
8,8,8:22 AM,71,64,78,6,0,29.09,0.0,WSW,Partly Cloudy,2016-05-11,2016-05-11 08:22:00
9,9,9:22 AM,74,64,71,5,0,29.09,0.0,W,Partly Cloudy,2016-05-11,2016-05-11 09:22:00
10,10,10:22 AM,76,63,64,6,0,29.08,0.0,WSW,Partly Cloudy,2016-05-11,2016-05-11 10:22:00
11,11,11:22 AM,79,63,58,8,0,29.1,0.0,SW,Partly Cloudy,2016-05-11,2016-05-11 11:22:00
12,12,12:22 PM,79,62,56,5,0,29.1,0.0,SSW,Mostly Cloudy,2016-05-11,2016-05-11 00:22:00
13,13,1:22 PM,83,62,49,5,0,29.07,0.0,VAR,Partly Cloudy,2016-05-11,2016-05-11 13:22:00
14,14,2:22 PM,84,62,47,8,0,29.06,0.0,WNW,Partly Cloudy,2016-05-11,2016-05-11 14:22:00
15,15,3:22 PM,86,62,44,5,0,29.04,0.0,VAR,Partly Cloudy,2016-05-11,2016-05-11 15:22:00
16,16,4:22 PM,85,62,46,7,0,29.02,0.0,SSW,Partly Cloudy,2016-05-11,2016-05-11 16:22:00
17,17,5:22 PM,84,62,47,6,0,29.01,0.0,SW,Partly Cloudy,2016-05-11,2016-05-11 17:22:00
18,18,6:22 PM,83,62,49,12,0,29.0,0.0,S,Mostly Cloudy,2016-05-11,2016-05-11 18:22:00
19,19,7:22 PM,81,62,52,8,0,29.0,0.0,SW,Mostly Cloudy,2016-05-11,2016-05-11 19:22:00
20,20,9:22 PM,78,62,58,7,0,29.02,0.0,SW,Mostly Cloudy,2016-05-11,2016-05-11 21:22:00
21,21,10:22 PM,76,63,64,6,0,29.04,0.0,SW,Mostly Cloudy,2016-05-11,2016-05-11 22:22:00
22,22,11:22 PM,74,63,68,5,0,29.05,0.0,SW,Mostly Cloudy,2016-05-11,2016-05-11 23:22:00
23,23,12:22 AM,73,62,68,5,0,29.05,0.0,SW,Mostly Cloudy,2016-05-11,2016-05-11 12:22:00
