,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date
0,2:22 AM,50,48,93,3,0,29.00,0.1,SE,Light Rain,2016-01-27
1,3:22 AM,50,48,93,0,0,29.00,0.0,CALM,Light Rain,2016-01-27
2,4:22 AM,50,47,89,0,0,28.99,0.0,CALM,Light Rain,2016-01-27
3,5:20 AM,50,48,94,6,0,28.98,0.0,N,Cloudy,2016-01-27
4,5:21 AM,50,48,93,7,0,28.98,0.0,N,Cloudy,2016-01-27
5,5:35 AM,50,48,93,6,0,28.98,0.0,N,Light Rain,2016-01-27
6,5:49 AM,50,48,93,3,0,28.98,0.0,NNW,Light Rain,2016-01-27
7,6:22 AM,50,48,93,5,0,28.98,0.0,NNW,Fog,2016-01-27
8,6:00 AM,50,48,93,7,0,28.99,0.0,NW,Fog,2016-01-27
9,6:22 AM,50,48,93,13,0,29.00,0.0,NNW,Light Drizzle,2016-01-27
10,7:22 AM,46,44,93,9,0,29.02,0.0,NNW,Fog,2016-01-27
11,7:46 AM,45,43,93,8,0,29.01,0.0,NW,Cloudy,2016-01-27
12,8:22 AM,44,41,89,12,0,29.02,0.0,NNW,Cloudy,2016-01-27
13,9:22 AM,43,40,89,14,0,29.01,0.0,NNW,Cloudy,2016-01-27
14,10:22 AM,43,39,86,10,0,29.03,0.0,NNW,Cloudy,2016-01-27
15,11:22 AM,42,38,85,12,0,29.02,0.0,NNW,Cloudy,2016-01-27
16,12:22 PM,44,38,79,12,0,29.02,0.0,N,Cloudy,2016-01-27
17,1:22 PM,43,36,76,8,0,29.00,0.0,NW,Cloudy,2016-01-27
18,2:22 PM,44,36,73,10,0,28.98,0.0,NW,Cloudy,2016-01-27
19,3:22 PM,44,35,71,10,0,28.97,0.0,NNW,Cloudy,2016-01-27
20,4:22 PM,45,36,71,7,0,28.96,0.0,NW,Cloudy,2016-01-27
21,5:22 PM,45,36,71,12,0,28.96,0.0,NNW,Mostly Cloudy,2016-01-27
22,6:22 PM,44,35,71,9,0,28.96,0.0,NNW,Cloudy,2016-01-27
23,7:22 PM,43,35,74,9,0,28.98,0.0,NW,Cloudy,2016-01-27
24,9:22 PM,42,34,73,9,0,28.98,0.0,NNW,Cloudy,2016-01-27
25,10:22 PM,41,33,73,7,0,28.98,0.0,NW,Mostly Cloudy,2016-01-27
26,11:22 PM,39,33,79,6,0,28.98,0.0,NW,Mostly Cloudy,2016-01-27
27,12:16 AM,39,34,81,7,0,28.97,0.0,N,Mostly Cloudy,2016-01-27
28,12:22 AM,40,33,77,7,0,28.97,0.0,NNW,Mostly Cloudy,2016-01-27
29,1:22 AM,40,33,77,8,0,28.97,0.0,NNW,Cloudy,2016-01-27
