,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date
0,1:22 AM,80,68,67,6,0,28.85,0.0,SSE,Fair,2016-09-01
1,2:22 AM,78,69,74,3,0,28.84,0.0,SSE,Fair,2016-09-01
2,3:22 AM,77,69,76,0,0,28.84,0.0,CALM,Fair,2016-09-01
3,4:22 AM,76,70,82,5,0,28.83,0.0,SSW,Fair,2016-09-01
4,5:22 AM,75,71,87,3,0,28.82,0.0,WSW,Fair,2016-09-01
5,6:22 AM,74,71,91,5,0,28.83,0.0,WNW,Fair,2016-09-01
6,6:22 AM,74,70,87,0,0,28.83,0.0,CALM,Fair,2016-09-01
7,7:22 AM,75,71,87,5,0,28.84,0.0,SSE,Fair,2016-09-01
8,8:22 AM,78,72,81,3,0,28.85,0.0,S,Fair,2016-09-01
9,9:22 AM,82,71,69,0,0,28.85,0.0,CALM,Fair,2016-09-01
10,10:22 AM,84,71,65,0,0,28.86,0.0,CALM,Fair,2016-09-01
11,11:22 AM,85,71,63,0,0,28.85,0.0,CALM,Fair,2016-09-01
12,12:22 PM,89,69,52,7,0,28.83,0.0,SE,Partly Cloudy,2016-09-01
13,1:22 PM,91,67,45,8,0,28.82,0.0,S,Mostly Cloudy,2016-09-01
14,2:22 PM,91,66,43,5,0,28.79,0.0,VAR,Cloudy,2016-09-01
15,3:22 PM,90,68,48,0,0,28.78,0.0,CALM,Mostly Cloudy,2016-09-01
16,4:22 PM,89,69,52,0,0,28.76,0.0,CALM,Cloudy,2016-09-01
17,5:22 PM,90,68,48,3,0,28.76,0.0,WSW,Cloudy,2016-09-01
18,6:20 PM,81,72,74,9,22,28.77,0.0,SSE,Light Rain with Thunder,2016-09-01
19,6:22 PM,80,72,76,10,22,28.77,0.1,SSW,Light Rain with Thunder,2016-09-01
20,7:22 PM,76,73,91,8,0,28.78,0.9,SW,Light Rain,2016-09-01
21,9:22 PM,76,73,91,0,0,28.79,0.0,CALM,Cloudy,2016-09-01
22,10:22 PM,78,74,87,0,0,28.78,0.0,CALM,Cloudy,2016-09-01
23,11:22 PM,78,72,81,0,0,28.81,0.0,,Cloudy,2016-09-01
24,12:22 AM,79,73,82,7,0,28.82,0.0,N,Cloudy,2016-09-01
