,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date
0,1:22 AM,81,73,77,0,0,28.96,0.0,CALM,Partly Cloudy,2018-06-25
1,2:22 AM,79,73,82,5,0,28.96,0.0,SSE,Fair,2018-06-25
2,3:22 AM,78,73,84,5,0,28.96,0.0,SW,Fair,2018-06-25
3,4:22 AM,78,72,81,6,0,28.96,0.0,WNW,Fair,2018-06-25
4,5:22 AM,77,72,84,3,0,28.97,0.0,W,Fair,2018-06-25
5,6:22 AM,76,71,85,3,0,28.98,0.0,SSE,Fair,2018-06-25
6,6:22 AM,76,71,85,0,0,28.99,0.0,CALM,Partly Cloudy,2018-06-25
7,7:22 AM,79,72,79,0,0,29.00,0.0,CALM,Partly Cloudy,2018-06-25
8,8:22 AM,83,71,67,5,0,29.00,0.0,WSW,Partly Cloudy,2018-06-25
9,9:22 AM,85,71,63,7,0,29.01,0.0,W,Fair,2018-06-25
10,10:22 AM,88,73,61,9,0,29.03,0.0,W,Fair,2018-06-25
11,11:22 AM,89,72,57,12,0,29.04,0.0,WNW,Fair,2018-06-25
12,12:22 PM,91,73,55,9,0,29.02,0.0,W,Partly Cloudy,2018-06-25
13,12:30 PM,90,72,55,8,0,29.02,0.0,NW,Thunder in the Vicinity,2018-06-25
14,12:58 PM,82,67,60,13,25,29.03,0.0,NW,Light Rain with Thunder,2018-06-25
15,1:01 PM,80,65,60,5,25,29.03,0.1,N,Heavy T-Storm,2018-06-25
16,1:05 PM,80,64,58,0,0,29.03,0.1,CALM,Light Rain with Thunder,2018-06-25
17,1:22 PM,81,69,67,3,0,29.02,0.1,VAR,Thunder in the Vicinity,2018-06-25
18,1:25 PM,81,69,67,3,0,29.02,0.0,VAR,Mostly Cloudy,2018-06-25
19,1:41 PM,84,67,56,0,0,29.01,0.0,CALM,Thunder in the Vicinity,2018-06-25
20,1:57 PM,83,70,65,5,0,29.02,0.0,VAR,Thunder in the Vicinity,2018-06-25
21,2:22 PM,80,69,69,7,0,29.00,0.0,W,Mostly Cloudy,2018-06-25
22,3:22 PM,85,70,61,6,0,28.97,0.0,SSW,Mostly Cloudy,2018-06-25
23,4:22 PM,90,72,55,6,0,28.98,0.0,WSW,Mostly Cloudy,2018-06-25
24,4:53 PM,86,71,61,29,37,29.00,0.0,N,Thunder in the Vicinity,2018-06-25
25,5:14 PM,77,68,74,21,33,29.03,0.0,N,Light Rain with Thunder,2018-06-25
26,5:22 PM,74,70,87,20,26,29.08,0.0,NW,Heavy T-Storm,2018-06-25
27,5:48 PM,72,69,91,8,0,29.08,0.4,NNW,T-Storm,2018-06-25
28,6:22 PM,73,69,87,9,0,29.07,0.5,N,Light Rain with Thunder,2018-06-25
29,6:43 PM,73,69,87,15,23,29.05,0.0,NNE,Light Rain,2018-06-25
30,7:22 PM,73,69,87,12,0,29.02,0.1,NNE,Light Rain,2018-06-25
31,9:22 PM,72,68,87,10,0,28.95,0.0,SSE,Mostly Cloudy,2018-06-25
32,10:22 PM,71,69,93,6,0,29.02,0.0,W,Mostly Cloudy,2018-06-25
33,11:06 PM,72,69,91,7,0,29.05,0.0,NNW,Cloudy,2018-06-25
34,11:22 PM,72,68,87,5,0,29.04,0.0,WNW,Cloudy,2018-06-25
35,12:22 AM,72,68,87,0,0,29.04,0.0,CALM,Cloudy,2018-06-25
