,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date
0,2:22 AM,28,7,41,14,0,28.93,0.0,WNW,Fair,2018-01-04
1,3:22 AM,27,7,43,14,0,28.91,0.0,NW,Fair,2018-01-04
2,4:22 AM,27,7,43,15,0,28.91,0.0,NW,Fair,2018-01-04
3,5:22 AM,26,8,47,13,0,28.91,0.0,NW,Fair,2018-01-04
4,6:22 AM,24,9,53,14,0,28.90,0.0,NW,Fair,2018-01-04
5,6:22 AM,24,10,55,18,24,28.91,0.0,NW,Fair,2018-01-04
6,7:22 AM,23,11,60,21,26,28.92,0.0,NW,Fair / Windy,2018-01-04
7,8:22 AM,23,11,60,18,0,28.94,0.0,WNW,Fair,2018-01-04
8,9:22 AM,23,12,63,20,25,28.94,0.0,NW,Fair,2018-01-04
9,10:22 AM,26,11,53,21,30,28.95,0.0,NW,Fair / Windy,2018-01-04
10,11:22 AM,28,9,45,22,32,28.97,0.0,NW,Fair / Windy,2018-01-04
11,12:22 PM,31,8,38,17,29,28.96,0.0,NW,Fair,2018-01-04
12,1:22 PM,33,8,35,17,0,28.96,0.0,NW,Fair,2018-01-04
13,2:22 PM,33,6,32,22,28,28.95,0.0,WNW,Fair / Windy,2018-01-04
14,3:22 PM,34,4,28,22,31,28.96,0.0,NW,Fair / Windy,2018-01-04
15,4:22 PM,34,3,27,17,30,28.97,0.0,WNW,Fair,2018-01-04
16,5:22 PM,32,3,29,14,22,28.99,0.0,WNW,Fair,2018-01-04
17,6:22 PM,29,2,32,21,0,29.02,0.0,NW,Fair / Windy,2018-01-04
18,7:22 PM,28,2,33,17,23,29.05,0.0,NNW,Fair,2018-01-04
19,9:22 PM,26,4,39,21,25,29.08,0.0,NNW,Fair / Windy,2018-01-04
20,10:22 PM,24,4,42,17,23,29.09,0.0,NW,Fair,2018-01-04
21,11:22 PM,23,6,48,15,22,29.11,0.0,NNW,Fair,2018-01-04
22,12:22 AM,22,6,51,17,23,29.12,0.0,NNW,Fair,2018-01-04
23,1:22 AM,20,6,55,12,0,29.12,0.0,NW,Fair,2018-01-04
