,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date
0,2:22 AM,38,26,62,9,0,28.90,0.0,W,Partly Cloudy,2017-01-30
1,3:22 AM,38,25,60,12,0,28.90,0.0,WNW,Fair,2017-01-30
2,4:22 AM,36,25,64,12,0,28.91,0.0,W,Fair,2017-01-30
3,5:22 AM,35,25,67,8,0,28.92,0.0,W,Fair,2017-01-30
4,6:22 AM,35,25,67,8,0,28.93,0.0,W,Fair,2017-01-30
5,6:22 AM,34,26,73,9,0,28.94,0.0,W,Fair,2017-01-30
6,7:22 AM,34,25,70,8,0,28.95,0.0,W,Fair,2017-01-30
7,8:22 AM,33,26,75,10,0,28.99,0.0,W,Fair,2017-01-30
8,9:22 AM,37,27,67,10,0,29.01,0.0,W,Fair,2017-01-30
9,10:22 AM,41,26,55,13,0,29.02,0.0,NW,Fair,2017-01-30
10,11:22 AM,45,27,49,8,0,29.04,0.0,W,Fair,2017-01-30
11,12:22 PM,49,27,43,17,0,29.04,0.0,WNW,Fair,2017-01-30
12,1:22 PM,52,28,40,15,24,29.01,0.0,WNW,Fair,2017-01-30
13,2:22 PM,55,27,34,18,0,28.97,0.0,WNW,Fair,2017-01-30
14,3:22 PM,56,25,30,14,24,28.97,0.0,W,Fair,2017-01-30
15,4:22 PM,56,26,32,14,22,28.98,0.0,NW,Fair,2017-01-30
16,5:22 PM,56,27,33,13,21,28.99,0.0,W,Fair,2017-01-30
17,6:22 PM,53,27,37,7,0,28.99,0.0,W,Fair,2017-01-30
18,7:22 PM,50,28,43,5,0,29.00,0.0,WSW,Fair,2017-01-30
19,9:22 PM,50,29,44,6,0,29.00,0.0,WSW,Fair,2017-01-30
20,10:22 PM,49,30,48,6,0,29.00,0.0,WSW,Fair,2017-01-30
21,11:22 PM,46,30,54,3,0,29.00,0.0,WSW,Fair,2017-01-30
22,12:22 AM,45,31,58,6,0,29.00,0.0,SW,Partly Cloudy,2017-01-30
23,1:22 AM,44,31,60,6,0,28.98,0.0,S,Cloudy,2017-01-30
