,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date
0,1:22 AM,79,65,62,5,0,28.96,0.0,SE,Mostly Cloudy,2017-05-19
1,2:22 AM,77,64,64,15,0,28.97,0.0,S,Mostly Cloudy,2017-05-19
2,3:22 AM,76,63,64,12,0,28.98,0.0,S,Mostly Cloudy,2017-05-19
3,4:22 AM,74,63,68,10,0,28.98,0.0,S,Cloudy,2017-05-19
4,5:22 AM,73,63,71,5,0,29.00,0.0,SE,Mostly Cloudy,2017-05-19
5,6:22 AM,72,63,73,6,0,29.02,0.0,SE,Mostly Cloudy,2017-05-19
6,6:22 AM,71,62,73,5,0,29.04,0.0,SSE,Mostly Cloudy,2017-05-19
7,7:22 AM,71,62,73,7,0,29.06,0.0,SE,Mostly Cloudy,2017-05-19
8,8:22 AM,73,63,71,7,0,29.04,0.0,SSE,Cloudy,2017-05-19
9,9:22 AM,77,63,62,8,0,29.04,0.0,S,Fair,2017-05-19
10,10:22 AM,78,63,60,0,0,29.03,0.0,CALM,Fair,2017-05-19
11,11:22 AM,84,65,53,0,0,29.03,0.0,CALM,Fair,2017-05-19
12,12:22 PM,85,65,51,6,0,29.01,0.0,VAR,Fair,2017-05-19
13,1:22 PM,86,64,48,0,0,28.99,0.0,CALM,Partly Cloudy,2017-05-19
14,2:22 PM,88,64,45,6,0,28.98,0.0,VAR,Mostly Cloudy,2017-05-19
15,3:22 PM,89,62,40,9,0,28.96,0.0,SSW,Partly Cloudy,2017-05-19
16,4:22 PM,88,61,40,8,0,28.94,0.0,SSW,Partly Cloudy,2017-05-19
17,5:22 PM,87,61,41,9,0,28.94,0.0,SSE,Partly Cloudy,2017-05-19
18,6:22 PM,87,61,41,9,0,28.94,0.0,S,Partly Cloudy,2017-05-19
19,7:22 PM,86,61,43,8,0,28.94,0.0,SSE,Fair,2017-05-19
20,9:22 PM,82,64,54,7,0,28.96,0.0,S,Fair,2017-05-19
21,10:22 PM,81,64,56,8,0,28.97,0.0,S,Fair,2017-05-19
22,11:22 PM,79,64,60,6,0,28.99,0.0,SSE,Fair,2017-05-19
23,12:22 AM,77,63,62,6,0,29.00,0.0,S,Fair,2017-05-19
