,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date
0,1:22 AM,75,65,71,8,0,29.05,0.0,SSE,Mostly Cloudy,2017-06-29
1,2:22 AM,75,64,69,13,18,29.05,0.0,SSE,Mostly Cloudy,2017-06-29
2,3:22 AM,73,65,76,6,0,29.05,0.0,SSE,Cloudy,2017-06-29
3,4:22 AM,73,65,76,7,0,29.05,0.0,ESE,Cloudy,2017-06-29
4,5:22 AM,72,66,81,6,0,29.06,0.0,ESE,Cloudy,2017-06-29
5,5:37 AM,73,66,79,6,0,29.06,0.0,E,Cloudy,2017-06-29
6,6:22 AM,72,66,81,8,0,29.07,0.0,ESE,Cloudy,2017-06-29
7,6:22 AM,72,67,84,8,0,29.07,0.0,ESE,Mostly Cloudy,2017-06-29
8,7:22 AM,72,68,87,7,0,29.07,0.0,ESE,Mostly Cloudy,2017-06-29
9,8:06 AM,74,69,85,7,0,29.08,0.0,ESE,Cloudy,2017-06-29
10,8:22 AM,74,69,85,8,0,29.08,0.0,ESE,Cloudy,2017-06-29
11,9:22 AM,76,70,82,8,0,29.08,0.0,SSE,Cloudy,2017-06-29
12,10:06 AM,76,70,82,8,0,29.07,0.0,SSE,Cloudy,2017-06-29
13,10:22 AM,77,70,79,8,0,29.07,0.0,SSE,Cloudy,2017-06-29
14,11:22 AM,79,70,74,9,0,29.07,0.0,SSE,Mostly Cloudy,2017-06-29
15,12:22 PM,82,70,67,10,0,29.06,0.0,S,Mostly Cloudy,2017-06-29
16,1:22 PM,80,69,69,13,0,29.03,0.0,S,Mostly Cloudy,2017-06-29
17,2:22 PM,82,70,67,8,0,29.01,0.0,SE,Mostly Cloudy,2017-06-29
18,3:22 PM,83,70,65,7,0,29.00,0.0,SSE,Mostly Cloudy,2017-06-29
19,4:22 PM,82,69,65,9,0,28.99,0.0,SSE,Cloudy,2017-06-29
20,5:05 PM,76,72,87,24,35,29.02,0.1,S,Heavy Rain / Windy,2017-06-29
21,5:13 PM,71,70,96,30,39,29.02,0.3,S,Heavy Rain / Windy,2017-06-29
22,5:22 PM,71,70,96,15,32,29.02,0.7,S,Heavy Rain,2017-06-29
23,5:35 PM,71,71,100,13,0,29.01,0.1,SSW,T-Storm,2017-06-29
24,6:10 PM,71,69,93,7,0,29.02,0.1,S,Light Rain,2017-06-29
25,6:22 PM,71,69,93,6,0,29.02,0.2,SSW,Light Rain,2017-06-29
26,7:22 PM,72,70,93,5,0,29.01,0.0,SSE,Light Rain,2017-06-29
27,9:22 PM,72,70,93,5,0,29.01,0.0,S,Cloudy,2017-06-29
28,9:41 PM,72,71,97,5,0,29.01,0.0,SSE,Light Rain,2017-06-29
29,9:56 PM,72,71,97,6,0,29.02,0.0,SSE,Light Rain,2017-06-29
30,10:22 PM,72,71,97,5,0,29.03,0.0,SE,Light Rain,2017-06-29
31,11:06 PM,73,71,93,7,0,29.04,0.0,SE,Light Rain,2017-06-29
32,11:22 PM,73,71,93,6,0,29.04,0.0,SE,Light Rain,2017-06-29
33,12:22 AM,72,70,93,9,0,29.02,0.0,SSE,Cloudy,2017-06-29
