,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date
0,2:22 AM,57,55,93,5,0,29.13,0.0,E,Mostly Cloudy,2017-01-17
1,3:22 AM,56,55,97,6,0,29.12,0.0,SE,Mostly Cloudy,2017-01-17
2,4:22 AM,56,55,97,7,0,29.13,0.0,E,Cloudy,2017-01-17
3,5:22 AM,54,54,100,6,0,29.12,0.0,E,Fog,2017-01-17
4,6:10 AM,55,54,96,5,0,29.11,0.0,E,Cloudy,2017-01-17
5,6:22 AM,55,54,96,0,0,29.10,0.0,CALM,Mostly Cloudy,2017-01-17
6,6:22 AM,55,54,96,3,0,29.10,0.0,SE,Fair,2017-01-17
7,7:22 AM,55,55,100,3,0,29.11,0.0,SE,Mostly Cloudy,2017-01-17
8,8:22 AM,55,54,96,0,0,29.12,0.0,CALM,Cloudy,2017-01-17
9,9:22 AM,56,54,93,7,0,29.13,0.0,SSE,Cloudy,2017-01-17
10,10:22 AM,61,55,81,9,0,29.13,0.0,S,Cloudy,2017-01-17
11,11:22 AM,65,54,68,9,0,29.14,0.0,SW,Mostly Cloudy,2017-01-17
12,12:22 PM,71,55,57,13,0,29.11,0.0,SW,Mostly Cloudy,2017-01-17
13,1:22 PM,73,55,53,14,0,29.07,0.0,WSW,Mostly Cloudy,2017-01-17
14,2:22 PM,74,55,52,17,0,29.04,0.0,SSW,Mostly Cloudy,2017-01-17
15,3:22 PM,72,56,57,15,22,29.04,0.0,SW,Mostly Cloudy,2017-01-17
16,4:22 PM,73,57,57,10,0,29.03,0.0,SSW,Cloudy,2017-01-17
17,5:22 PM,72,56,57,12,0,29.04,0.0,SW,Mostly Cloudy,2017-01-17
18,6:22 PM,71,56,59,9,0,29.05,0.0,WSW,Mostly Cloudy,2017-01-17
19,7:22 PM,68,56,65,5,0,29.07,0.0,W,Mostly Cloudy,2017-01-17
20,9:22 PM,67,57,70,3,0,29.07,0.0,SW,Mostly Cloudy,2017-01-17
21,10:22 PM,64,57,78,6,0,29.06,0.0,SW,Mostly Cloudy,2017-01-17
22,11:22 PM,64,57,78,7,0,29.05,0.0,SW,Mostly Cloudy,2017-01-17
23,12:22 AM,63,57,81,9,0,29.05,0.0,SW,Mostly Cloudy,2017-01-17
24,1:22 AM,65,57,75,12,0,29.03,0.0,SW,Mostly Cloudy,2017-01-17
