,Unnamed: 0,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date,time
0,0,1:22 AM,54,26,34,8,0,28.92,0.0,WSW,Fair,2018-03-16,2018-03-16 01:22:00
1,1,2:22 AM,53,27,37,7,0,28.91,0.0,WSW,Fair,2018-03-16,2018-03-16 02:22:00
2,2,3:22 AM,53,27,37,9,0,28.9,0.0,WSW,Fair,2018-03-16,2018-03-16 03:22:00
3,3,4:22 AM,52,26,37,7,0,28.9,0.0,WSW,Fair,2018-03-16,2018-03-16 04:22:00
4,4,5:22 AM,51,27,39,8,0,28.89,0.0,WSW,Fair,2018-03-16,2018-03-16 05:22:00
5,5,6:22 AM,49,29,46,5,0,28.9,0.0,WSW,Partly Cloudy,2018-03-16,2018-03-16 06:22:00
6,6,6:22 AM,47,31,54,7,0,28.93,0.0,WSW,Fair,2018-03-16,2018-03-16 06:22:00
7,7,7:22 AM,47,33,59,8,0,28.94,0.0,W,Partly Cloudy,2018-03-16,2018-03-16 07:22:00
8,8,8:22 AM,48,34,58,7,0,28.96,0.0,WNW,Mostly Cloudy,2018-03-16,2018-03-16 08:22:00
9,9,9:22 AM,53,36,52,9,0,28.97,0.0,W,Mostly Cloudy,2018-03-16,2018-03-16 09:22:00
10,10,10:22 AM,58,39,49,9,0,28.97,0.0,WNW,Mostly Cloudy,2018-03-16,2018-03-16 10:22:00
11,11,11:22 AM,61,40,46,8,0,28.97,0.0,WNW,Mostly Cloudy,2018-03-16,2018-03-16 11:22:00
12,12,12:22 PM,66,42,42,10,0,28.96,0.0,WNW,Mostly Cloudy,2018-03-16,2018-03-16 00:22:00
13,13,1:22 PM,68,38,33,14,18,28.95,0.0,NW,Partly Cloudy,2018-03-16,2018-03-16 13:22:00
14,14,2:22 PM,70,40,33,3,0,28.94,0.0,WSW,Mostly Cloudy,2018-03-16,2018-03-16 14:22:00
15,15,3:22 PM,68,40,36,14,17,28.94,0.0,W,Mostly Cloudy,2018-03-16,2018-03-16 15:22:00
16,16,4:22 PM,67,43,42,12,0,28.94,0.0,WSW,Mostly Cloudy,2018-03-16,2018-03-16 16:22:00
17,17,5:22 PM,67,41,39,13,0,28.93,0.0,SW,Mostly Cloudy,2018-03-16,2018-03-16 17:22:00
18,18,6:22 PM,66,44,45,7,0,28.94,0.0,W,Mostly Cloudy,2018-03-16,2018-03-16 18:22:00
19,19,7:22 PM,63,45,52,3,0,28.94,0.0,SW,Mostly Cloudy,2018-03-16,2018-03-16 19:22:00
20,20,9:22 PM,61,46,58,6,0,28.94,0.0,SW,Partly Cloudy,2018-03-16,2018-03-16 21:22:00
21,21,10:22 PM,59,47,64,5,0,28.93,0.0,S,Fair,2018-03-16,2018-03-16 22:22:00
22,22,11:22 PM,57,47,69,6,0,28.94,0.0,SW,Mostly Cloudy,2018-03-16,2018-03-16 23:22:00
23,23,12:22 AM,56,48,75,8,0,28.94,0.0,SW,Mostly Cloudy,2018-03-16,2018-03-16 12:22:00
