,Unnamed: 0,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date,time
0,0,1:22 AM,75,70,84,5,0,28.94,0.0,SW,Partly Cloudy,2018-08-20,2018-08-20 01:22:00
1,1,2:22 AM,75,69,82,6,0,28.94,0.0,SW,Mostly Cloudy,2018-08-20,2018-08-20 02:22:00
2,2,3:22 AM,73,69,87,6,0,28.94,0.0,SW,Mostly Cloudy,2018-08-20,2018-08-20 03:22:00
3,3,4:15 AM,73,69,87,7,0,28.94,0.0,WSW,Mostly Cloudy,2018-08-20,2018-08-20 04:15:00
4,4,4:22 AM,73,69,87,8,0,28.94,0.0,WSW,Mostly Cloudy,2018-08-20,2018-08-20 04:22:00
5,5,4:26 AM,73,69,87,7,0,28.94,0.0,WSW,Mostly Cloudy,2018-08-20,2018-08-20 04:26:00
6,6,5:22 AM,73,69,87,6,0,28.94,0.0,W,Cloudy,2018-08-20,2018-08-20 05:22:00
7,7,6:22 AM,73,69,87,10,0,28.94,0.0,W,Cloudy,2018-08-20,2018-08-20 06:22:00
8,8,6:22 AM,73,69,87,6,0,28.96,0.0,WSW,Cloudy,2018-08-20,2018-08-20 06:22:00
9,9,7:19 AM,73,70,88,7,0,28.98,0.0,WSW,Cloudy,2018-08-20,2018-08-20 07:19:00
10,10,7:22 AM,73,69,87,9,0,28.98,0.0,WSW,Cloudy,2018-08-20,2018-08-20 07:22:00
11,11,7:45 AM,74,70,87,7,0,28.97,0.0,W,Cloudy,2018-08-20,2018-08-20 07:45:00
12,12,7:58 AM,74,70,87,8,0,28.98,0.0,W,Cloudy,2018-08-20,2018-08-20 07:58:00
13,13,8:22 AM,74,70,87,8,0,28.97,0.0,W,Cloudy,2018-08-20,2018-08-20 08:22:00
14,14,8:34 AM,75,70,84,9,0,28.97,0.0,W,Mostly Cloudy,2018-08-20,2018-08-20 08:34:00
15,15,9:22 AM,77,70,79,10,0,28.98,0.0,SW,Mostly Cloudy,2018-08-20,2018-08-20 09:22:00
16,16,10:22 AM,77,70,79,7,0,29.01,0.0,SW,Cloudy,2018-08-20,2018-08-20 10:22:00
17,17,11:22 AM,78,70,76,10,0,29.02,0.0,WSW,Cloudy,2018-08-20,2018-08-20 11:22:00
18,18,12:05 PM,79,71,77,7,0,29.0,0.0,WSW,Cloudy,2018-08-20,2018-08-20 00:05:00
19,19,12:22 PM,79,70,74,7,0,29.0,0.0,SW,Mostly Cloudy,2018-08-20,2018-08-20 00:22:00
20,20,12:57 PM,81,71,72,5,0,28.99,0.0,VAR,Mostly Cloudy,2018-08-20,2018-08-20 00:57:00
21,21,1:22 PM,81,71,72,0,0,28.98,0.0,CALM,Mostly Cloudy,2018-08-20,2018-08-20 13:22:00
22,22,1:48 PM,82,71,69,3,0,28.97,0.0,SSW,Mostly Cloudy,2018-08-20,2018-08-20 13:48:00
23,23,2:22 PM,82,71,69,3,0,28.96,0.0,S,Mostly Cloudy,2018-08-20,2018-08-20 14:22:00
24,24,3:22 PM,83,71,67,6,0,28.94,0.0,SSW,Mostly Cloudy,2018-08-20,2018-08-20 15:22:00
25,25,4:22 PM,83,71,67,12,0,28.94,0.0,S,Mostly Cloudy,2018-08-20,2018-08-20 16:22:00
26,26,5:22 PM,80,72,76,13,0,28.95,0.0,SSW,Mostly Cloudy,2018-08-20,2018-08-20 17:22:00
27,27,6:22 PM,77,72,84,13,0,28.96,0.0,SSW,Cloudy,2018-08-20,2018-08-20 18:22:00
28,28,6:42 PM,77,72,84,12,0,28.95,0.0,SSW,Cloudy,2018-08-20,2018-08-20 18:42:00
29,29,7:22 PM,75,71,87,7,0,28.94,0.0,S,Mostly Cloudy,2018-08-20,2018-08-20 19:22:00
30,30,9:22 PM,75,71,87,7,0,28.95,0.0,SSW,Mostly Cloudy,2018-08-20,2018-08-20 21:22:00
31,31,9:47 PM,74,71,91,8,0,28.96,0.0,SSW,Mostly Cloudy,2018-08-20,2018-08-20 21:47:00
32,32,10:22 PM,74,71,91,8,0,28.96,0.0,SSW,Cloudy,2018-08-20,2018-08-20 22:22:00
33,33,11:22 PM,75,71,87,8,0,28.97,0.0,SSW,Cloudy,2018-08-20,2018-08-20 23:22:00
34,34,12:00 AM,74,71,91,6,0,28.97,0.0,SSW,Mostly Cloudy,2018-08-20,2018-08-20 12:00:00
35,35,12:22 AM,74,71,91,8,0,28.98,0.0,SSW,Mostly Cloudy,2018-08-20,2018-08-20 12:22:00
