,Unnamed: 0,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date,time
0,0,1:22 AM,78,69,74,7,0,28.97,0.0,NNW,Partly Cloudy,2018-07-28,2018-07-28 01:22:00
1,1,2:22 AM,77,68,74,0,0,28.96,0.0,CALM,Fair,2018-07-28,2018-07-28 02:22:00
2,2,3:22 AM,76,68,76,6,0,28.96,0.0,NW,Fair,2018-07-28,2018-07-28 03:22:00
3,3,4:22 AM,75,67,76,7,0,28.94,0.0,NW,Mostly Cloudy,2018-07-28,2018-07-28 04:22:00
4,4,5:22 AM,73,68,84,6,0,28.94,0.0,NW,Mostly Cloudy,2018-07-28,2018-07-28 05:22:00
5,5,6:22 AM,72,67,84,7,0,28.94,0.0,NW,Mostly Cloudy,2018-07-28,2018-07-28 06:22:00
6,6,6:22 AM,73,66,79,7,0,28.97,0.0,NW,Mostly Cloudy,2018-07-28,2018-07-28 06:22:00
7,7,7:22 AM,74,66,76,6,0,28.98,0.0,NNW,Mostly Cloudy,2018-07-28,2018-07-28 07:22:00
8,8,8:22 AM,76,66,71,9,0,29.0,0.0,NNW,Mostly Cloudy,2018-07-28,2018-07-28 08:22:00
9,9,9:22 AM,81,65,58,10,0,29.0,0.0,NNW,Partly Cloudy,2018-07-28,2018-07-28 09:22:00
10,10,10:22 AM,84,65,53,8,0,29.01,0.0,NNW,Partly Cloudy,2018-07-28,2018-07-28 10:22:00
11,11,11:22 AM,86,62,44,8,0,29.0,0.0,NNW,Partly Cloudy,2018-07-28,2018-07-28 11:22:00
12,12,12:22 PM,88,59,37,8,0,28.99,0.0,N,Partly Cloudy,2018-07-28,2018-07-28 00:22:00
13,13,1:22 PM,88,58,36,10,0,28.98,0.0,WNW,Partly Cloudy,2018-07-28,2018-07-28 13:22:00
14,14,2:22 PM,88,56,34,8,0,28.98,0.0,NNW,Partly Cloudy,2018-07-28,2018-07-28 14:22:00
15,15,3:22 PM,90,58,34,15,0,28.97,0.0,NNW,Partly Cloudy,2018-07-28,2018-07-28 15:22:00
16,16,4:22 PM,90,54,29,13,0,28.95,0.0,NNW,Partly Cloudy,2018-07-28,2018-07-28 16:22:00
17,17,5:22 PM,89,57,34,12,20,28.94,0.0,N,Mostly Cloudy,2018-07-28,2018-07-28 17:22:00
18,18,6:22 PM,87,56,35,12,0,28.94,0.0,NNW,Mostly Cloudy,2018-07-28,2018-07-28 18:22:00
19,19,7:22 PM,83,59,44,12,0,28.95,0.0,N,Mostly Cloudy,2018-07-28,2018-07-28 19:22:00
20,20,9:22 PM,81,60,49,9,0,28.96,0.0,NNW,Mostly Cloudy,2018-07-28,2018-07-28 21:22:00
21,21,10:22 PM,79,60,52,8,0,28.97,0.0,NNW,Mostly Cloudy,2018-07-28,2018-07-28 22:22:00
22,22,11:22 PM,78,60,54,6,0,28.98,0.0,NNW,Mostly Cloudy,2018-07-28,2018-07-28 23:22:00
23,23,12:22 AM,75,61,62,6,0,28.98,0.0,NW,Mostly Cloudy,2018-07-28,2018-07-28 12:22:00
