,Unnamed: 0,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date,time
0,0,1:22 AM,75,70,84,5,0,28.93,0.0,WSW,Fair,2018-06-15,2018-06-15 01:22:00
1,1,2:22 AM,74,69,85,6,0,28.91,0.0,W,Partly Cloudy,2018-06-15,2018-06-15 02:22:00
2,2,3:22 AM,73,69,87,8,0,28.93,0.0,SW,Mostly Cloudy,2018-06-15,2018-06-15 03:22:00
3,3,4:22 AM,73,68,84,7,0,28.92,0.0,W,Partly Cloudy,2018-06-15,2018-06-15 04:22:00
4,4,5:22 AM,72,68,87,8,0,28.91,0.0,W,Partly Cloudy,2018-06-15,2018-06-15 05:22:00
5,5,6:22 AM,72,68,87,7,0,28.92,0.0,W,Fair,2018-06-15,2018-06-15 06:22:00
6,6,6:22 AM,72,69,91,5,0,28.93,0.0,SW,Mostly Cloudy,2018-06-15,2018-06-15 06:22:00
7,7,7:22 AM,73,70,90,9,0,28.94,0.0,WSW,Mostly Cloudy,2018-06-15,2018-06-15 07:22:00
8,8,8:22 AM,77,71,82,6,0,28.94,0.0,VAR,Partly Cloudy,2018-06-15,2018-06-15 08:22:00
9,9,9:22 AM,80,71,74,5,0,28.95,0.0,WNW,Partly Cloudy,2018-06-15,2018-06-15 09:22:00
10,10,10:22 AM,84,73,69,7,0,28.94,0.0,WNW,Fair,2018-06-15,2018-06-15 10:22:00
11,11,11:22 AM,87,71,59,7,0,28.94,0.0,NNW,Fair,2018-06-15,2018-06-15 11:22:00
12,12,12:22 PM,88,71,57,8,0,28.93,0.0,NE,Mostly Cloudy,2018-06-15,2018-06-15 00:22:00
13,13,1:22 PM,90,70,52,9,0,28.91,0.0,ENE,Partly Cloudy,2018-06-15,2018-06-15 13:22:00
14,14,2:22 PM,88,68,51,6,0,28.89,0.0,SE,Mostly Cloudy,2018-06-15,2018-06-15 14:22:00
15,15,3:22 PM,90,68,48,0,0,28.88,0.0,CALM,Mostly Cloudy,2018-06-15,2018-06-15 15:22:00
16,16,4:22 PM,87,71,59,9,0,28.87,0.0,SSW,Mostly Cloudy,2018-06-15,2018-06-15 16:22:00
17,17,5:20 PM,88,72,58,10,0,28.87,0.0,S,Light Rain with Thunder,2018-06-15,2018-06-15 17:20:00
18,18,5:22 PM,86,72,63,9,0,28.87,0.0,S,Light Rain with Thunder,2018-06-15,2018-06-15 17:22:00
19,19,6:02 PM,82,73,74,0,0,28.87,0.4,CALM,Light Rain,2018-06-15,2018-06-15 18:02:00
20,20,6:22 PM,83,76,79,3,0,28.87,0.4,SW,Partly Cloudy,2018-06-15,2018-06-15 18:22:00
21,21,7:22 PM,82,73,74,5,0,28.89,0.0,SSW,Thunder,2018-06-15,2018-06-15 19:22:00
22,22,8:47 PM,82,73,74,6,0,28.89,0.0,SW,Mostly Cloudy,2018-06-15,2018-06-15 20:47:00
23,23,9:22 PM,82,71,69,0,0,28.9,0.0,CALM,Mostly Cloudy,2018-06-15,2018-06-15 21:22:00
24,24,10:22 PM,79,73,82,5,0,28.92,0.0,SW,Mostly Cloudy,2018-06-15,2018-06-15 22:22:00
25,25,11:22 PM,79,72,79,5,0,28.94,0.0,S,Mostly Cloudy,2018-06-15,2018-06-15 23:22:00
26,26,12:22 AM,78,71,79,3,0,28.94,0.0,SW,Mostly Cloudy,2018-06-15,2018-06-15 12:22:00
