,Unnamed: 0,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date,time
0,0,2:22 AM,40,32,73,10,0,29.12,0.0,NW,Fair,2018-11-21,2018-11-21 02:22:00
1,1,3:22 AM,39,32,76,10,0,29.12,0.0,NW,Fair,2018-11-21,2018-11-21 03:22:00
2,2,4:22 AM,38,31,76,9,0,29.12,0.0,NNW,Fair,2018-11-21,2018-11-21 04:22:00
3,3,5:22 AM,37,31,79,7,0,29.13,0.0,NW,Fair,2018-11-21,2018-11-21 05:22:00
4,4,6:22 AM,36,31,82,12,0,29.12,0.0,NW,Fair,2018-11-21,2018-11-21 06:22:00
5,5,6:22 AM,35,31,85,8,0,29.13,0.0,NNW,Fair,2018-11-21,2018-11-21 06:22:00
6,6,7:22 AM,35,30,82,8,0,29.15,0.0,NW,Fair,2018-11-21,2018-11-21 07:22:00
7,7,8:22 AM,36,31,82,5,0,29.16,0.0,NNW,Fair,2018-11-21,2018-11-21 08:22:00
8,8,9:22 AM,41,32,70,5,0,29.17,0.0,N,Fair,2018-11-21,2018-11-21 09:22:00
9,9,10:22 AM,45,34,65,5,0,29.2,0.0,NW,Fair,2018-11-21,2018-11-21 10:22:00
10,10,11:22 AM,52,36,54,0,0,29.2,0.0,CALM,Fair,2018-11-21,2018-11-21 11:22:00
11,11,12:22 PM,54,35,49,0,0,29.18,0.0,CALM,Fair,2018-11-21,2018-11-21 00:22:00
12,12,1:22 PM,56,35,45,8,0,29.15,0.0,W,Fair,2018-11-21,2018-11-21 13:22:00
13,13,2:22 PM,56,35,45,8,0,29.14,0.0,NW,Fair,2018-11-21,2018-11-21 14:22:00
14,14,3:22 PM,56,34,44,12,0,29.13,0.0,NNW,Partly Cloudy,2018-11-21,2018-11-21 15:22:00
15,15,4:22 PM,56,32,40,9,0,29.13,0.0,NW,Fair,2018-11-21,2018-11-21 16:22:00
16,16,5:22 PM,55,29,37,9,0,29.13,0.0,NW,Fair,2018-11-21,2018-11-21 17:22:00
17,17,6:22 PM,51,25,36,10,0,29.14,0.0,NW,Fair,2018-11-21,2018-11-21 18:22:00
18,18,7:22 PM,48,27,44,8,0,29.15,0.0,NNW,Fair,2018-11-21,2018-11-21 19:22:00
19,19,9:22 PM,47,28,48,9,0,29.15,0.0,NNW,Fair,2018-11-21,2018-11-21 21:22:00
20,20,10:22 PM,45,29,53,10,0,29.14,0.0,NW,Partly Cloudy,2018-11-21,2018-11-21 22:22:00
21,21,11:22 PM,44,29,55,8,0,29.16,0.0,NNW,Partly Cloudy,2018-11-21,2018-11-21 23:22:00
22,22,12:22 AM,44,29,55,7,0,29.15,0.0,NNW,Partly Cloudy,2018-11-21,2018-11-21 12:22:00
23,23,1:22 AM,41,30,65,5,0,29.17,0.0,NW,Partly Cloudy,2018-11-21,2018-11-21 01:22:00
