,Unnamed: 0,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date,time
0,0,12:43 AM,74,68,82,9,0,29.01,0.0,ESE,Mostly Cloudy,2018-06-13,2018-06-13 12:43:00
1,1,1:22 AM,74,68,82,7,0,29.0,0.0,ESE,Mostly Cloudy,2018-06-13,2018-06-13 01:22:00
2,2,2:22 AM,73,68,84,9,0,28.99,0.0,ESE,Mostly Cloudy,2018-06-13,2018-06-13 02:22:00
3,3,2:55 AM,73,68,84,9,0,28.99,0.0,E,Cloudy,2018-06-13,2018-06-13 02:55:00
4,4,3:22 AM,72,68,87,7,0,28.99,0.0,ESE,Cloudy,2018-06-13,2018-06-13 03:22:00
5,5,4:22 AM,72,68,87,7,0,28.98,0.0,ESE,Cloudy,2018-06-13,2018-06-13 04:22:00
6,6,5:22 AM,72,68,87,5,0,28.98,0.0,SE,Cloudy,2018-06-13,2018-06-13 05:22:00
7,7,6:22 AM,72,68,87,5,0,28.99,0.0,ESE,Cloudy,2018-06-13,2018-06-13 06:22:00
8,8,5:53 AM,72,68,87,5,0,28.99,0.0,ESE,Fog,2018-06-13,2018-06-13 05:53:00
9,9,6:22 AM,72,68,87,7,0,28.99,0.0,SE,Fog,2018-06-13,2018-06-13 06:22:00
10,10,6:31 AM,72,69,91,7,0,28.99,0.0,ESE,Fog,2018-06-13,2018-06-13 06:31:00
11,11,7:22 AM,72,69,91,6,0,29.01,0.0,ESE,Fog,2018-06-13,2018-06-13 07:22:00
12,12,8:22 AM,73,69,87,6,0,29.02,0.0,SE,Fog,2018-06-13,2018-06-13 08:22:00
13,13,9:06 AM,75,68,79,5,0,29.03,0.0,S,Cloudy,2018-06-13,2018-06-13 09:06:00
14,14,9:22 AM,76,69,79,5,0,29.03,0.0,VAR,Cloudy,2018-06-13,2018-06-13 09:22:00
15,15,10:11 AM,79,69,72,0,0,29.02,0.0,CALM,Partly Cloudy,2018-06-13,2018-06-13 10:11:00
16,16,10:22 AM,79,70,74,3,0,29.02,0.0,VAR,Partly Cloudy,2018-06-13,2018-06-13 10:22:00
17,17,11:22 AM,82,71,69,7,0,29.02,0.0,WSW,Mostly Cloudy,2018-06-13,2018-06-13 11:22:00
18,18,11:42 AM,79,71,77,7,0,29.02,0.0,SSW,Light Rain,2018-06-13,2018-06-13 11:42:00
19,19,11:45 AM,78,70,76,8,0,29.02,0.0,SW,Rain,2018-06-13,2018-06-13 11:45:00
20,20,11:54 AM,80,71,74,6,0,29.02,0.0,WSW,Mostly Cloudy,2018-06-13,2018-06-13 11:54:00
21,21,12:22 PM,82,71,69,9,0,29.01,0.0,S,Mostly Cloudy,2018-06-13,2018-06-13 00:22:00
22,22,1:22 PM,84,70,63,6,0,28.98,0.0,WSW,Partly Cloudy,2018-06-13,2018-06-13 13:22:00
23,23,2:22 PM,87,70,57,9,0,28.96,0.0,W,Partly Cloudy,2018-06-13,2018-06-13 14:22:00
24,24,3:22 PM,88,69,53,12,18,28.94,0.0,W,Partly Cloudy,2018-06-13,2018-06-13 15:22:00
25,25,4:22 PM,87,69,55,9,0,28.93,0.0,W,Mostly Cloudy,2018-06-13,2018-06-13 16:22:00
26,26,5:22 PM,87,69,55,7,0,28.92,0.0,VAR,Mostly Cloudy,2018-06-13,2018-06-13 17:22:00
27,27,6:22 PM,82,65,56,9,0,28.91,0.0,W,Mostly Cloudy,2018-06-13,2018-06-13 18:22:00
28,28,7:22 PM,83,68,60,7,0,28.93,0.0,W,Mostly Cloudy,2018-06-13,2018-06-13 19:22:00
29,29,9:22 PM,80,68,67,9,0,28.94,0.0,NNE,Light Rain,2018-06-13,2018-06-13 21:22:00
30,30,9:34 PM,80,68,67,6,0,28.94,0.0,NNE,Thunder,2018-06-13,2018-06-13 21:34:00
31,31,9:58 PM,74,70,87,12,0,28.96,0.4,E,Heavy T-Storm,2018-06-13,2018-06-13 21:58:00
32,32,10:06 PM,74,70,87,12,0,28.97,0.5,E,Heavy T-Storm,2018-06-13,2018-06-13 22:06:00
33,33,10:22 PM,72,70,93,5,0,28.96,0.8,S,Heavy T-Storm,2018-06-13,2018-06-13 22:22:00
34,34,10:43 PM,72,69,91,9,0,28.97,0.3,E,T-Storm,2018-06-13,2018-06-13 22:43:00
35,35,11:22 PM,73,69,87,5,0,28.97,0.3,ESE,Light Rain,2018-06-13,2018-06-13 23:22:00
36,36,12:22 AM,74,70,87,5,0,28.96,0.0,NNE,Light Rain,2018-06-13,2018-06-13 12:22:00
