,Unnamed: 0,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date,time
0,0,2:22 AM,51,49,92,6,0,28.25,0.0,NW,Light Rain,2018-12-21,2018-12-21 02:22:00
1,1,3:07 AM,50,48,93,10,0,28.24,0.2,NW,Rain,2018-12-21,2018-12-21 03:07:00
2,2,3:22 AM,50,48,93,12,0,28.23,0.3,NW,Light Rain,2018-12-21,2018-12-21 03:22:00
3,3,3:36 AM,50,47,89,7,0,28.23,0.0,NW,Light Rain,2018-12-21,2018-12-21 03:36:00
4,4,4:22 AM,49,47,93,13,0,28.22,0.1,NW,Light Rain,2018-12-21,2018-12-21 04:22:00
5,5,4:50 AM,49,46,90,15,22,28.19,0.1,N,Rain,2018-12-21,2018-12-21 04:50:00
6,6,5:22 AM,49,46,90,13,0,28.19,0.1,NW,Light Rain,2018-12-21,2018-12-21 05:22:00
7,7,5:30 AM,49,46,90,13,0,28.19,0.0,NW,Light Rain,2018-12-21,2018-12-21 05:30:00
8,8,6:22 AM,49,46,90,16,0,28.18,0.0,NW,Cloudy,2018-12-21,2018-12-21 06:22:00
9,9,6:22 AM,49,45,86,14,0,28.2,0.0,WNW,Light Rain,2018-12-21,2018-12-21 06:22:00
10,10,6:59 AM,48,46,93,10,0,28.21,0.0,W,Light Drizzle,2018-12-21,2018-12-21 06:59:00
11,11,7:22 AM,49,46,90,12,0,28.22,0.0,W,Light Rain,2018-12-21,2018-12-21 07:22:00
12,12,8:22 AM,48,45,89,14,0,28.24,0.0,W,Light Rain,2018-12-21,2018-12-21 08:22:00
13,13,9:02 AM,47,44,90,20,24,28.26,0.0,WNW,Light Rain,2018-12-21,2018-12-21 09:02:00
14,14,9:22 AM,47,44,90,16,0,28.27,0.0,WNW,Light Rain,2018-12-21,2018-12-21 09:22:00
15,15,9:32 AM,47,44,90,15,0,28.28,0.0,WNW,Cloudy,2018-12-21,2018-12-21 09:32:00
16,16,10:22 AM,48,44,86,16,23,28.31,0.0,WNW,Light Drizzle,2018-12-21,2018-12-21 10:22:00
17,17,11:22 AM,47,43,86,20,25,28.35,0.0,WNW,Light Rain,2018-12-21,2018-12-21 11:22:00
18,18,12:22 PM,47,41,80,18,32,28.37,0.0,WNW,Light Rain,2018-12-21,2018-12-21 00:22:00
19,19,1:22 PM,45,40,82,18,28,28.39,0.0,WNW,Light Rain,2018-12-21,2018-12-21 13:22:00
20,20,2:22 PM,45,40,82,21,28,28.41,0.0,WNW,Cloudy / Windy,2018-12-21,2018-12-21 14:22:00
21,21,3:22 PM,46,39,76,23,32,28.44,0.0,WNW,Cloudy / Windy,2018-12-21,2018-12-21 15:22:00
22,22,4:22 PM,45,38,76,18,32,28.49,0.0,W,Cloudy,2018-12-21,2018-12-21 16:22:00
23,23,5:19 PM,45,37,76,21,29,28.54,0.0,WNW,Cloudy / Windy,2018-12-21,2018-12-21 17:19:00
24,24,5:22 PM,44,38,79,17,29,28.54,0.0,WNW,Cloudy,2018-12-21,2018-12-21 17:22:00
25,25,6:22 PM,42,37,82,21,31,28.58,0.0,W,Cloudy / Windy,2018-12-21,2018-12-21 18:22:00
26,26,7:22 PM,42,37,82,18,25,28.62,0.0,WNW,Cloudy,2018-12-21,2018-12-21 19:22:00
27,27,9:22 PM,41,36,82,20,30,28.66,0.0,WNW,Cloudy,2018-12-21,2018-12-21 21:22:00
28,28,10:22 PM,41,36,82,15,0,28.68,0.0,W,Cloudy,2018-12-21,2018-12-21 22:22:00
29,29,11:22 PM,41,35,79,16,0,28.72,0.0,WNW,Cloudy,2018-12-21,2018-12-21 23:22:00
30,30,12:22 AM,40,35,83,17,25,28.76,0.0,W,Cloudy,2018-12-21,2018-12-21 12:22:00
31,31,1:22 AM,40,35,83,13,0,28.78,0.0,W,Cloudy,2018-12-21,2018-12-21 01:22:00
