,Unnamed: 0,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date,time
0,0,1:22 AM,77,66,69,15,0,28.86,0.0,NNW,Partly Cloudy,2018-06-04,2018-06-04 01:22:00
1,1,2:22 AM,75,61,62,12,0,28.86,0.0,NNW,Fair,2018-06-04,2018-06-04 02:22:00
2,2,3:22 AM,72,60,66,12,0,28.86,0.0,NNW,Fair,2018-06-04,2018-06-04 03:22:00
3,3,4:22 AM,70,59,68,10,0,28.86,0.0,NW,Fair,2018-06-04,2018-06-04 04:22:00
4,4,5:22 AM,68,57,68,10,0,28.85,0.0,NW,Fair,2018-06-04,2018-06-04 05:22:00
5,5,6:22 AM,67,57,70,10,0,28.86,0.0,NW,Fair,2018-06-04,2018-06-04 06:22:00
6,6,6:22 AM,66,56,70,10,0,28.87,0.0,NW,Fair,2018-06-04,2018-06-04 06:22:00
7,7,7:22 AM,68,57,68,9,0,28.89,0.0,NW,Fair,2018-06-04,2018-06-04 07:22:00
8,8,8:22 AM,71,57,61,8,0,28.89,0.0,NNW,Fair,2018-06-04,2018-06-04 08:22:00
9,9,9:22 AM,74,57,55,9,0,28.91,0.0,NW,Fair,2018-06-04,2018-06-04 09:22:00
10,10,10:22 AM,76,55,48,13,17,28.91,0.0,NW,Fair,2018-06-04,2018-06-04 10:22:00
11,11,11:22 AM,80,48,32,14,0,28.9,0.0,N,Fair,2018-06-04,2018-06-04 11:22:00
12,12,12:22 PM,81,51,35,12,20,28.88,0.0,NNE,Fair,2018-06-04,2018-06-04 00:22:00
13,13,1:22 PM,82,54,38,7,0,28.87,0.0,VAR,Fair,2018-06-04,2018-06-04 13:22:00
14,14,2:22 PM,84,54,35,17,23,28.86,0.0,NNW,Fair,2018-06-04,2018-06-04 14:22:00
15,15,3:22 PM,84,52,33,17,26,28.85,0.0,NNW,Mostly Cloudy,2018-06-04,2018-06-04 15:22:00
16,16,4:22 PM,85,55,36,13,0,28.84,0.0,NW,Partly Cloudy,2018-06-04,2018-06-04 16:22:00
17,17,5:22 PM,83,54,37,14,0,28.83,0.0,NW,Mostly Cloudy,2018-06-04,2018-06-04 17:22:00
18,18,6:22 PM,83,54,37,13,0,28.82,0.0,NW,Partly Cloudy,2018-06-04,2018-06-04 18:22:00
19,19,7:22 PM,81,54,39,9,0,28.83,0.0,NW,Partly Cloudy,2018-06-04,2018-06-04 19:22:00
20,20,9:22 PM,77,55,46,8,0,28.82,0.0,NW,Partly Cloudy,2018-06-04,2018-06-04 21:22:00
21,21,10:22 PM,74,55,52,7,0,28.85,0.0,WNW,Partly Cloudy,2018-06-04,2018-06-04 22:22:00
22,22,11:22 PM,72,56,57,6,0,28.85,0.0,W,Mostly Cloudy,2018-06-04,2018-06-04 23:22:00
23,23,12:22 AM,69,57,65,8,0,28.84,0.0,WNW,Partly Cloudy,2018-06-04,2018-06-04 12:22:00
