,Unnamed: 0,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date,time
0,0,2:22 AM,48,30,50,8,0,28.73,0.0,W,Partly Cloudy,2018-03-07,2018-03-07 02:22:00
1,1,3:22 AM,47,29,50,9,0,28.73,0.0,W,Fair,2018-03-07,2018-03-07 03:22:00
2,2,4:22 AM,47,28,48,8,0,28.71,0.0,WSW,Fair,2018-03-07,2018-03-07 04:22:00
3,3,5:22 AM,46,27,47,13,0,28.71,0.0,W,Fair,2018-03-07,2018-03-07 05:22:00
4,4,6:22 AM,45,27,49,14,0,28.74,0.0,WNW,Fair,2018-03-07,2018-03-07 06:22:00
5,5,6:22 AM,44,27,51,13,0,28.77,0.0,NW,Fair,2018-03-07,2018-03-07 06:22:00
6,6,7:22 AM,42,25,51,20,29,28.79,0.0,WNW,Fair,2018-03-07,2018-03-07 07:22:00
7,7,8:22 AM,42,25,51,17,30,28.83,0.0,WNW,Fair,2018-03-07,2018-03-07 08:22:00
8,8,9:22 AM,42,26,53,18,30,28.87,0.0,NW,Fair,2018-03-07,2018-03-07 09:22:00
9,9,10:22 AM,42,24,49,23,32,28.89,0.0,NW,Fair / Windy,2018-03-07,2018-03-07 10:22:00
10,10,11:22 AM,44,26,49,18,0,28.91,0.0,NW,Fair,2018-03-07,2018-03-07 11:22:00
11,11,12:22 PM,46,25,44,18,31,28.92,0.0,NNW,Fair,2018-03-07,2018-03-07 00:22:00
12,12,1:22 PM,48,28,46,18,25,28.91,0.0,NW,Fair,2018-03-07,2018-03-07 13:22:00
13,13,2:22 PM,49,28,44,20,29,28.9,0.0,NW,Fair,2018-03-07,2018-03-07 14:22:00
14,14,3:22 PM,50,27,41,23,31,28.9,0.0,NNW,Fair / Windy,2018-03-07,2018-03-07 15:22:00
15,15,4:22 PM,50,27,41,18,26,28.89,0.0,NNW,Fair,2018-03-07,2018-03-07 16:22:00
16,16,5:22 PM,49,27,43,20,0,28.91,0.0,NNW,Fair,2018-03-07,2018-03-07 17:22:00
17,17,6:22 PM,47,27,46,13,0,28.91,0.0,NW,Fair,2018-03-07,2018-03-07 18:22:00
18,18,7:22 PM,45,27,49,12,0,28.92,0.0,NW,Fair,2018-03-07,2018-03-07 19:22:00
19,19,9:22 PM,43,27,53,10,0,28.93,0.0,NNW,Fair,2018-03-07,2018-03-07 21:22:00
20,20,10:22 PM,41,27,57,13,0,28.94,0.0,NW,Fair,2018-03-07,2018-03-07 22:22:00
21,21,11:22 PM,40,27,60,12,0,28.95,0.0,NW,Mostly Cloudy,2018-03-07,2018-03-07 23:22:00
22,22,12:22 AM,39,27,62,8,0,28.95,0.0,NW,Partly Cloudy,2018-03-07,2018-03-07 12:22:00
23,23,1:22 AM,39,27,62,9,0,28.94,0.0,NW,Mostly Cloudy,2018-03-07,2018-03-07 01:22:00
