,Unnamed: 0,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date,time
0,0,1:22 AM,79,71,77,7,0,29.01,0.0,ENE,Mostly Cloudy,2018-09-13,2018-09-13 01:22:00
1,1,2:22 AM,78,72,81,7,0,29.0,0.0,E,Mostly Cloudy,2018-09-13,2018-09-13 02:22:00
2,2,3:22 AM,77,70,79,9,0,29.0,0.0,E,Mostly Cloudy,2018-09-13,2018-09-13 03:22:00
3,3,4:22 AM,76,72,87,12,0,28.99,0.1,E,Mostly Cloudy,2018-09-13,2018-09-13 04:22:00
4,4,5:22 AM,75,71,87,7,0,28.98,0.0,ENE,Mostly Cloudy,2018-09-13,2018-09-13 05:22:00
5,5,6:22 AM,75,71,87,9,0,28.98,0.0,ENE,Mostly Cloudy,2018-09-13,2018-09-13 06:22:00
6,6,6:22 AM,75,71,87,10,0,29.0,0.0,ENE,Mostly Cloudy,2018-09-13,2018-09-13 06:22:00
7,7,7:22 AM,75,71,87,12,0,29.02,0.0,ENE,Mostly Cloudy,2018-09-13,2018-09-13 07:22:00
8,8,7:54 AM,76,71,85,10,0,29.02,0.0,ENE,Mostly Cloudy,2018-09-13,2018-09-13 07:54:00
9,9,8:22 AM,76,72,87,10,0,29.02,0.0,ENE,Mostly Cloudy,2018-09-13,2018-09-13 08:22:00
10,10,9:18 AM,81,73,79,8,0,29.03,0.0,ENE,Mostly Cloudy,2018-09-13,2018-09-13 09:18:00
11,11,9:22 AM,80,73,79,7,0,29.03,0.0,E,Mostly Cloudy,2018-09-13,2018-09-13 09:22:00
12,12,10:22 AM,80,73,79,9,0,29.04,0.0,E,Mostly Cloudy,2018-09-13,2018-09-13 10:22:00
13,13,10:29 AM,79,72,79,7,0,29.05,0.0,E,Mostly Cloudy,2018-09-13,2018-09-13 10:29:00
14,14,11:22 AM,83,73,72,6,0,29.03,0.0,E,Mostly Cloudy,2018-09-13,2018-09-13 11:22:00
15,15,12:22 PM,84,72,67,5,0,29.01,0.0,VAR,Mostly Cloudy,2018-09-13,2018-09-13 00:22:00
16,16,1:22 PM,86,71,61,6,0,28.99,0.0,VAR,Mostly Cloudy,2018-09-13,2018-09-13 13:22:00
17,17,2:22 PM,87,72,61,5,0,28.97,0.0,VAR,Mostly Cloudy,2018-09-13,2018-09-13 14:22:00
18,18,3:07 PM,87,70,57,6,0,28.95,0.0,ESE,Mostly Cloudy,2018-09-13,2018-09-13 15:07:00
19,19,3:22 PM,87,71,59,0,0,28.95,0.0,CALM,Mostly Cloudy,2018-09-13,2018-09-13 15:22:00
20,20,4:22 PM,87,71,59,6,0,28.94,0.0,S,Mostly Cloudy,2018-09-13,2018-09-13 16:22:00
21,21,5:22 PM,88,69,53,5,0,28.93,0.0,NE,Mostly Cloudy,2018-09-13,2018-09-13 17:22:00
22,22,6:22 PM,86,71,61,3,0,28.93,0.0,S,Mostly Cloudy,2018-09-13,2018-09-13 18:22:00
23,23,7:22 PM,81,71,72,7,0,28.94,0.0,NW,Cloudy,2018-09-13,2018-09-13 19:22:00
24,24,9:22 PM,80,71,74,5,0,28.95,0.0,WNW,Cloudy,2018-09-13,2018-09-13 21:22:00
25,25,10:22 PM,81,71,72,5,0,28.97,0.0,WNW,Cloudy,2018-09-13,2018-09-13 22:22:00
26,26,11:22 PM,79,72,79,5,0,28.97,0.0,WSW,Mostly Cloudy,2018-09-13,2018-09-13 23:22:00
27,27,12:22 AM,78,71,79,5,0,28.96,0.0,NW,Mostly Cloudy,2018-09-13,2018-09-13 12:22:00
