,Unnamed: 0,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date,time
0,0,2:22 AM,59,54,83,6,0,29.06,0.0,N,Light Rain,2018-02-26,2018-02-26 02:22:00
1,1,3:22 AM,58,56,93,10,0,29.04,0.0,NNW,Cloudy,2018-02-26,2018-02-26 03:22:00
2,2,4:22 AM,57,57,100,12,0,29.07,0.1,NW,Light Rain,2018-02-26,2018-02-26 04:22:00
3,3,5:03 AM,57,57,100,7,0,29.08,0.2,WNW,Rain,2018-02-26,2018-02-26 05:03:00
4,4,5:20 AM,57,57,100,5,0,29.07,0.3,SSW,Rain,2018-02-26,2018-02-26 05:20:00
5,5,5:22 AM,57,57,100,5,0,29.07,0.3,S,Rain,2018-02-26,2018-02-26 05:22:00
6,6,5:32 AM,57,57,100,0,0,29.06,0.0,CALM,Rain,2018-02-26,2018-02-26 05:32:00
7,7,6:22 AM,57,57,100,0,0,29.04,0.1,CALM,Light Rain,2018-02-26,2018-02-26 06:22:00
8,8,6:22 AM,57,57,100,0,0,29.05,0.0,CALM,Light Rain,2018-02-26,2018-02-26 06:22:00
9,9,7:22 AM,57,57,100,0,0,29.06,0.1,CALM,Light Rain,2018-02-26,2018-02-26 07:22:00
10,10,8:22 AM,57,57,100,6,0,29.06,0.0,SSE,Light Rain,2018-02-26,2018-02-26 08:22:00
11,11,9:22 AM,57,57,100,9,0,29.08,0.0,S,Light Rain,2018-02-26,2018-02-26 09:22:00
12,12,10:03 AM,57,56,96,8,0,29.06,0.0,S,Cloudy,2018-02-26,2018-02-26 10:03:00
13,13,10:22 AM,58,56,93,3,0,29.07,0.0,VAR,Mostly Cloudy,2018-02-26,2018-02-26 10:22:00
14,14,11:10 AM,58,56,93,5,0,29.1,0.0,WSW,Cloudy,2018-02-26,2018-02-26 11:10:00
15,15,11:22 AM,59,57,93,6,0,29.1,0.0,WSW,Cloudy,2018-02-26,2018-02-26 11:22:00
16,16,12:22 PM,60,56,86,6,0,29.1,0.0,SW,Mostly Cloudy,2018-02-26,2018-02-26 00:22:00
17,17,1:22 PM,64,57,78,7,0,29.09,0.0,W,Mostly Cloudy,2018-02-26,2018-02-26 13:22:00
18,18,2:22 PM,66,56,70,6,0,29.07,0.0,W,Mostly Cloudy,2018-02-26,2018-02-26 14:22:00
19,19,3:22 PM,65,55,70,13,0,29.07,0.0,WNW,Mostly Cloudy,2018-02-26,2018-02-26 15:22:00
20,20,4:22 PM,66,54,65,12,0,29.07,0.0,NW,Mostly Cloudy,2018-02-26,2018-02-26 16:22:00
21,21,5:22 PM,64,54,70,13,0,29.09,0.0,NNW,Mostly Cloudy,2018-02-26,2018-02-26 17:22:00
22,22,6:22 PM,61,53,75,12,0,29.12,0.0,NW,Mostly Cloudy,2018-02-26,2018-02-26 18:22:00
23,23,7:22 PM,59,51,75,8,0,29.14,0.0,NNW,Mostly Cloudy,2018-02-26,2018-02-26 19:22:00
24,24,9:22 PM,57,47,69,13,0,29.15,0.0,NW,Partly Cloudy,2018-02-26,2018-02-26 21:22:00
25,25,10:22 PM,54,47,77,10,0,29.17,0.0,NW,Fair,2018-02-26,2018-02-26 22:22:00
26,26,11:22 PM,52,47,83,9,0,29.18,0.0,NNW,Fair,2018-02-26,2018-02-26 23:22:00
27,27,12:22 AM,50,47,89,12,0,29.19,0.0,NNW,Fair,2018-02-26,2018-02-26 12:22:00
28,28,1:22 AM,49,47,93,7,0,29.19,0.0,NNW,Fair,2018-02-26,2018-02-26 01:22:00
