,Unnamed: 0,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date,time
0,0,2:22 AM,16,8,71,12,0,29.29,0.0,NW,Fair,2018-01-18,2018-01-18 02:22:00
1,1,3:22 AM,16,8,71,13,0,29.29,0.0,NW,Fair,2018-01-18,2018-01-18 03:22:00
2,2,4:22 AM,15,8,74,13,0,29.3,0.0,NW,Fair,2018-01-18,2018-01-18 04:22:00
3,3,5:22 AM,15,8,74,15,0,29.29,0.0,NW,Fair,2018-01-18,2018-01-18 05:22:00
4,4,6:22 AM,15,8,74,15,0,29.28,0.0,NW,Fair,2018-01-18,2018-01-18 06:22:00
5,5,6:22 AM,15,9,77,16,0,29.28,0.0,NW,Fair,2018-01-18,2018-01-18 06:22:00
6,6,7:22 AM,15,9,77,15,0,29.29,0.0,NW,Fair,2018-01-18,2018-01-18 07:22:00
7,7,8:22 AM,16,9,74,12,0,29.29,0.0,NNW,Fair,2018-01-18,2018-01-18 08:22:00
8,8,9:22 AM,18,10,71,13,0,29.3,0.0,NNW,Fair,2018-01-18,2018-01-18 09:22:00
9,9,10:22 AM,22,10,60,9,0,29.32,0.0,NNW,Fair,2018-01-18,2018-01-18 10:22:00
10,10,11:22 AM,27,12,53,12,0,29.32,0.0,NNW,Fair,2018-01-18,2018-01-18 11:22:00
11,11,12:22 PM,31,12,46,10,0,29.31,0.0,WNW,Fair,2018-01-18,2018-01-18 00:22:00
12,12,1:22 PM,34,13,42,10,0,29.27,0.0,WNW,Fair,2018-01-18,2018-01-18 13:22:00
13,13,2:22 PM,37,14,39,13,0,29.25,0.0,NW,Fair,2018-01-18,2018-01-18 14:22:00
14,14,3:22 PM,40,14,35,9,0,29.24,0.0,NW,Fair,2018-01-18,2018-01-18 15:22:00
15,15,4:22 PM,40,14,35,12,0,29.22,0.0,NNW,Fair,2018-01-18,2018-01-18 16:22:00
16,16,5:22 PM,40,13,33,13,0,29.22,0.0,NW,Fair,2018-01-18,2018-01-18 17:22:00
17,17,6:22 PM,37,14,39,9,0,29.23,0.0,W,Fair,2018-01-18,2018-01-18 18:22:00
18,18,7:22 PM,35,14,42,9,0,29.22,0.0,WNW,Fair,2018-01-18,2018-01-18 19:22:00
19,19,9:22 PM,33,13,43,9,0,29.23,0.0,NW,Fair,2018-01-18,2018-01-18 21:22:00
20,20,10:22 PM,32,13,45,8,0,29.21,0.0,NW,Fair,2018-01-18,2018-01-18 22:22:00
21,21,11:22 PM,30,13,49,8,0,29.21,0.0,NW,Fair,2018-01-18,2018-01-18 23:22:00
22,22,12:22 AM,30,12,47,6,0,29.21,0.0,WNW,Fair,2018-01-18,2018-01-18 12:22:00
23,23,1:22 AM,29,13,51,8,0,29.21,0.0,W,Fair,2018-01-18,2018-01-18 01:22:00
