,Unnamed: 0,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date,time
0,0,2:22 AM,48,46,93,7,0,29.2,0.0,N,Fair,2018-02-27,2018-02-27 02:22:00
1,1,3:22 AM,50,45,83,9,0,29.21,0.0,NNE,Fair,2018-02-27,2018-02-27 03:22:00
2,2,4:22 AM,50,45,83,12,0,29.21,0.0,ENE,Fair,2018-02-27,2018-02-27 04:22:00
3,3,5:22 AM,48,46,93,8,0,29.21,0.0,ENE,Fair,2018-02-27,2018-02-27 05:22:00
4,4,6:22 AM,47,42,83,8,0,29.21,0.0,E,Fair,2018-02-27,2018-02-27 06:22:00
5,5,6:22 AM,46,42,86,8,0,29.23,0.0,E,Fair,2018-02-27,2018-02-27 06:22:00
6,6,7:22 AM,45,41,86,8,0,29.25,0.0,E,Fair,2018-02-27,2018-02-27 07:22:00
7,7,8:22 AM,46,41,83,12,0,29.27,0.0,E,Fair,2018-02-27,2018-02-27 08:22:00
8,8,9:22 AM,49,41,74,10,0,29.29,0.0,E,Fair,2018-02-27,2018-02-27 09:22:00
9,9,10:22 AM,52,42,69,10,0,29.3,0.0,E,Fair,2018-02-27,2018-02-27 10:22:00
10,10,11:22 AM,55,43,64,14,21,29.3,0.0,E,Fair,2018-02-27,2018-02-27 11:22:00
11,11,12:22 PM,59,44,58,9,20,29.29,0.0,ESE,Fair,2018-02-27,2018-02-27 00:22:00
12,12,1:22 PM,60,45,57,9,18,29.26,0.0,E,Fair,2018-02-27,2018-02-27 13:22:00
13,13,2:22 PM,64,45,50,10,0,29.23,0.0,E,Fair,2018-02-27,2018-02-27 14:22:00
14,14,3:22 PM,64,43,46,8,0,29.2,0.0,SE,Fair,2018-02-27,2018-02-27 15:22:00
15,15,4:22 PM,65,43,45,8,0,29.2,0.0,SE,Fair,2018-02-27,2018-02-27 16:22:00
16,16,5:22 PM,65,42,43,10,0,29.16,0.0,SSE,Partly Cloudy,2018-02-27,2018-02-27 17:22:00
17,17,6:22 PM,64,43,46,9,0,29.17,0.0,SE,Partly Cloudy,2018-02-27,2018-02-27 18:22:00
18,18,7:22 PM,62,43,50,8,0,29.16,0.0,ESE,Partly Cloudy,2018-02-27,2018-02-27 19:22:00
19,19,9:22 PM,60,43,53,7,0,29.16,0.0,ESE,Mostly Cloudy,2018-02-27,2018-02-27 21:22:00
20,20,10:22 PM,58,43,58,6,0,29.17,0.0,SE,Partly Cloudy,2018-02-27,2018-02-27 22:22:00
21,21,11:22 PM,58,42,56,6,0,29.15,0.0,SE,Mostly Cloudy,2018-02-27,2018-02-27 23:22:00
22,22,12:22 AM,57,43,59,7,0,29.15,0.0,ESE,Cloudy,2018-02-27,2018-02-27 12:22:00
23,23,1:22 AM,55,43,64,6,0,29.13,0.0,ESE,Cloudy,2018-02-27,2018-02-27 01:22:00
