,Unnamed: 0,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date,time
0,0,1:22 AM,76,73,91,7,0,28.88,0.0,WNW,Cloudy,2017-08-13,2017-08-13 01:22:00
1,1,2:22 AM,76,73,91,3,0,28.87,0.0,SSW,Cloudy,2017-08-13,2017-08-13 02:22:00
2,2,3:22 AM,75,72,90,5,0,28.86,0.0,W,Fair,2017-08-13,2017-08-13 03:22:00
3,3,4:22 AM,75,72,90,5,0,28.85,0.0,WNW,Fair,2017-08-13,2017-08-13 04:22:00
4,4,5:22 AM,75,72,90,5,0,28.85,0.0,NW,Mostly Cloudy,2017-08-13,2017-08-13 05:22:00
5,5,6:22 AM,74,72,93,5,0,28.86,0.0,NW,Mostly Cloudy,2017-08-13,2017-08-13 06:22:00
6,6,6:22 AM,73,71,93,0,0,28.88,0.0,CALM,Mostly Cloudy,2017-08-13,2017-08-13 06:22:00
7,7,7:22 AM,75,73,94,3,0,28.89,0.0,W,Cloudy,2017-08-13,2017-08-13 07:22:00
8,8,8:22 AM,77,73,88,6,0,28.9,0.0,WNW,Mostly Cloudy,2017-08-13,2017-08-13 08:22:00
9,9,9:22 AM,81,73,77,5,0,28.91,0.0,W,Mostly Cloudy,2017-08-13,2017-08-13 09:22:00
10,10,10:22 AM,83,73,72,5,0,28.92,0.0,S,Mostly Cloudy,2017-08-13,2017-08-13 10:22:00
11,11,11:22 AM,84,71,65,5,0,28.92,0.0,SW,Mostly Cloudy,2017-08-13,2017-08-13 11:22:00
12,12,12:22 PM,86,72,63,8,0,28.91,0.0,W,Mostly Cloudy,2017-08-13,2017-08-13 00:22:00
13,13,1:22 PM,87,72,61,6,0,28.9,0.0,WNW,Mostly Cloudy,2017-08-13,2017-08-13 13:22:00
14,14,2:22 PM,88,70,55,9,0,28.88,0.0,NW,Mostly Cloudy,2017-08-13,2017-08-13 14:22:00
15,15,3:22 PM,87,70,57,8,0,28.87,0.0,W,Mostly Cloudy,2017-08-13,2017-08-13 15:22:00
16,16,4:22 PM,87,71,59,7,0,28.86,0.0,W,Mostly Cloudy,2017-08-13,2017-08-13 16:22:00
17,17,5:22 PM,90,70,52,7,0,28.85,0.0,NNW,Mostly Cloudy,2017-08-13,2017-08-13 17:22:00
18,18,6:22 PM,88,69,53,7,0,28.85,0.0,NW,Mostly Cloudy,2017-08-13,2017-08-13 18:22:00
19,19,7:22 PM,87,67,51,7,0,28.86,0.0,NW,Mostly Cloudy,2017-08-13,2017-08-13 19:22:00
20,20,9:22 PM,84,69,61,5,0,28.87,0.0,NW,Partly Cloudy,2017-08-13,2017-08-13 21:22:00
21,21,10:22 PM,83,71,67,5,0,28.89,0.0,NW,Partly Cloudy,2017-08-13,2017-08-13 22:22:00
22,22,11:22 PM,82,72,71,3,0,28.91,0.0,S,Partly Cloudy,2017-08-13,2017-08-13 23:22:00
23,23,12:22 AM,80,72,76,0,0,28.89,0.0,CALM,Partly Cloudy,2017-08-13,2017-08-13 12:22:00
