,Unnamed: 0,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date,time
0,0,1:22 AM,73,68,84,3,0,28.99,0.0,WSW,Cloudy,2017-05-22,2017-05-22 01:22:00
1,1,2:22 AM,72,67,84,0,0,28.97,0.0,CALM,Cloudy,2017-05-22,2017-05-22 02:22:00
2,2,3:22 AM,71,68,90,0,0,28.96,0.0,CALM,Mostly Cloudy,2017-05-22,2017-05-22 03:22:00
3,3,4:22 AM,71,68,90,0,0,28.96,0.0,CALM,Mostly Cloudy,2017-05-22,2017-05-22 04:22:00
4,4,5:22 AM,70,67,90,0,0,28.96,0.0,CALM,Mostly Cloudy,2017-05-22,2017-05-22 05:22:00
5,5,6:22 AM,70,67,90,5,0,28.96,0.0,WNW,Partly Cloudy,2017-05-22,2017-05-22 06:22:00
6,6,6:22 AM,69,67,93,0,0,28.97,0.0,CALM,Mostly Cloudy,2017-05-22,2017-05-22 06:22:00
7,7,7:22 AM,71,68,90,3,0,28.96,0.0,S,Partly Cloudy,2017-05-22,2017-05-22 07:22:00
8,8,8:22 AM,74,69,85,0,0,28.98,0.0,CALM,Fair,2017-05-22,2017-05-22 08:22:00
9,9,9:22 AM,76,68,76,5,0,28.97,0.0,NW,Mostly Cloudy,2017-05-22,2017-05-22 09:22:00
10,10,9:50 AM,74,69,85,5,0,28.98,0.1,N,Light Rain,2017-05-22,2017-05-22 09:50:00
11,11,10:22 AM,76,70,82,7,0,28.97,0.1,W,Light Rain,2017-05-22,2017-05-22 10:22:00
12,12,10:42 AM,74,71,91,3,0,28.97,0.0,SSW,T-Storm,2017-05-22,2017-05-22 10:42:00
13,13,10:57 AM,75,69,82,12,0,28.98,0.0,ESE,Light Rain,2017-05-22,2017-05-22 10:57:00
14,14,11:22 AM,75,68,79,3,0,28.96,0.0,SE,Mostly Cloudy,2017-05-22,2017-05-22 11:22:00
15,15,12:22 PM,78,68,71,8,0,28.94,0.0,E,Thunder in the Vicinity,2017-05-22,2017-05-22 00:22:00
16,16,1:03 PM,78,66,66,5,0,28.94,0.0,NE,Thunder,2017-05-22,2017-05-22 13:03:00
17,17,1:22 PM,76,68,76,0,0,28.94,0.0,CALM,T-Storm,2017-05-22,2017-05-22 13:22:00
18,18,1:32 PM,75,69,82,7,0,28.93,0.0,N,Mostly Cloudy,2017-05-22,2017-05-22 13:32:00
19,19,1:48 PM,73,70,90,8,0,28.94,0.0,NW,Rain,2017-05-22,2017-05-22 13:48:00
20,20,1:51 PM,73,70,90,9,0,28.94,0.0,NW,T-Storm,2017-05-22,2017-05-22 13:51:00
21,21,1:59 PM,72,70,93,5,0,28.94,0.0,NW,T-Storm,2017-05-22,2017-05-22 13:59:00
22,22,2:22 PM,71,69,93,3,0,28.94,0.1,WSW,T-Storm,2017-05-22,2017-05-22 14:22:00
23,23,2:28 PM,71,70,96,0,0,28.94,0.0,CALM,Light Rain with Thunder,2017-05-22,2017-05-22 14:28:00
24,24,2:58 PM,71,70,96,8,0,28.93,0.1,SW,Rain,2017-05-22,2017-05-22 14:58:00
25,25,3:22 PM,71,70,96,3,0,28.92,0.1,SW,Light Rain,2017-05-22,2017-05-22 15:22:00
26,26,4:22 PM,70,68,93,6,0,28.9,0.0,NW,Cloudy,2017-05-22,2017-05-22 16:22:00
27,27,5:22 PM,71,66,84,6,0,28.88,0.0,WNW,Cloudy,2017-05-22,2017-05-22 17:22:00
28,28,6:22 PM,71,66,84,5,0,28.89,0.0,NNW,Cloudy,2017-05-22,2017-05-22 18:22:00
29,29,7:22 PM,71,64,78,5,0,28.87,0.0,E,Cloudy,2017-05-22,2017-05-22 19:22:00
30,30,9:22 PM,71,66,84,3,0,28.87,0.0,SW,Cloudy,2017-05-22,2017-05-22 21:22:00
31,31,10:22 PM,70,67,90,0,0,28.87,0.0,CALM,Light Rain,2017-05-22,2017-05-22 22:22:00
32,32,11:22 PM,70,68,93,6,0,28.88,0.0,NW,Light Rain,2017-05-22,2017-05-22 23:22:00
33,33,11:45 PM,69,68,96,7,0,28.87,0.0,NW,Light Rain,2017-05-22,2017-05-22 23:45:00
34,34,12:18 AM,70,68,94,3,0,28.86,0.0,NNW,Light Rain,2017-05-22,2017-05-22 12:18:00
35,35,12:22 AM,69,68,96,3,0,28.86,0.0,NW,Light Rain,2017-05-22,2017-05-22 12:22:00
