,Unnamed: 0,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date,time
0,0,1:22 AM,75,67,76,9,0,28.94,0.0,SE,Mostly Cloudy,2017-10-07,2017-10-07 01:22:00
1,1,2:22 AM,74,68,82,10,0,28.93,0.0,SE,Mostly Cloudy,2017-10-07,2017-10-07 02:22:00
2,2,3:22 AM,73,69,87,9,0,28.92,0.0,ESE,Mostly Cloudy,2017-10-07,2017-10-07 03:22:00
3,3,3:32 AM,73,68,84,7,0,28.92,0.0,ESE,Mostly Cloudy,2017-10-07,2017-10-07 03:32:00
4,4,4:22 AM,73,69,87,8,0,28.92,0.0,SE,Cloudy,2017-10-07,2017-10-07 04:22:00
5,5,5:22 AM,73,69,87,8,0,28.9,0.0,SE,Cloudy,2017-10-07,2017-10-07 05:22:00
6,6,6:02 AM,73,69,87,8,21,28.91,0.0,ESE,Cloudy,2017-10-07,2017-10-07 06:02:00
7,7,6:22 AM,72,69,91,9,0,28.91,0.0,SE,Cloudy,2017-10-07,2017-10-07 06:22:00
8,8,6:13 AM,72,70,93,8,0,28.92,0.0,ESE,Light Drizzle,2017-10-07,2017-10-07 06:13:00
9,9,6:22 AM,71,70,96,6,0,28.92,0.0,ESE,Light Drizzle,2017-10-07,2017-10-07 06:22:00
10,10,7:22 AM,71,70,96,6,0,28.94,0.0,ESE,Light Drizzle,2017-10-07,2017-10-07 07:22:00
11,11,7:37 AM,71,70,96,7,0,28.94,0.0,ESE,Light Drizzle,2017-10-07,2017-10-07 07:37:00
12,12,7:47 AM,71,70,96,7,0,28.94,0.0,ESE,Drizzle and Fog,2017-10-07,2017-10-07 07:47:00
13,13,7:58 AM,71,70,96,6,0,28.94,0.0,ESE,Light Drizzle,2017-10-07,2017-10-07 07:58:00
14,14,8:22 AM,72,70,93,7,0,28.94,0.0,ESE,Light Drizzle,2017-10-07,2017-10-07 08:22:00
15,15,8:27 AM,72,70,93,9,0,28.94,0.0,ESE,Drizzle and Fog,2017-10-07,2017-10-07 08:27:00
16,16,8:35 AM,72,70,93,7,0,28.94,0.0,ESE,Light Drizzle,2017-10-07,2017-10-07 08:35:00
17,17,9:22 AM,72,71,97,6,0,28.95,0.0,SE,Light Drizzle,2017-10-07,2017-10-07 09:22:00
18,18,10:08 AM,73,71,93,7,0,28.95,0.0,SSE,Cloudy,2017-10-07,2017-10-07 10:08:00
19,19,10:22 AM,74,71,91,8,0,28.95,0.0,SE,Cloudy,2017-10-07,2017-10-07 10:22:00
20,20,11:08 AM,75,70,84,7,0,28.95,0.0,ESE,Mostly Cloudy,2017-10-07,2017-10-07 11:08:00
21,21,11:22 AM,76,71,85,5,0,28.95,0.0,SSE,Cloudy,2017-10-07,2017-10-07 11:22:00
22,22,11:59 AM,77,70,79,6,0,28.94,0.0,SE,Mostly Cloudy,2017-10-07,2017-10-07 11:59:00
23,23,12:22 PM,79,70,74,8,0,28.94,0.0,SSE,Mostly Cloudy,2017-10-07,2017-10-07 00:22:00
24,24,1:22 PM,80,71,74,8,0,28.93,0.0,E,Mostly Cloudy,2017-10-07,2017-10-07 13:22:00
25,25,2:22 PM,81,70,69,5,0,28.9,0.0,VAR,Mostly Cloudy,2017-10-07,2017-10-07 14:22:00
26,26,3:22 PM,80,70,71,9,0,28.89,0.0,ESE,Cloudy,2017-10-07,2017-10-07 15:22:00
27,27,3:58 PM,80,71,74,12,0,28.88,0.0,ESE,Cloudy,2017-10-07,2017-10-07 15:58:00
28,28,4:22 PM,80,71,74,9,0,28.88,0.0,SE,Cloudy,2017-10-07,2017-10-07 16:22:00
29,29,5:22 PM,79,71,77,8,0,28.86,0.0,ESE,Cloudy,2017-10-07,2017-10-07 17:22:00
30,30,6:22 PM,78,71,79,9,0,28.86,0.0,ESE,Cloudy,2017-10-07,2017-10-07 18:22:00
31,31,7:22 PM,77,71,82,8,0,28.87,0.0,ESE,Cloudy,2017-10-07,2017-10-07 19:22:00
32,32,9:22 PM,77,72,84,8,0,28.88,0.0,ESE,Mostly Cloudy,2017-10-07,2017-10-07 21:22:00
33,33,10:22 PM,76,72,87,9,0,28.88,0.0,ESE,Cloudy,2017-10-07,2017-10-07 22:22:00
34,34,11:22 PM,76,71,85,8,0,28.89,0.0,E,Light Rain,2017-10-07,2017-10-07 23:22:00
35,35,12:22 AM,75,72,90,8,0,28.89,0.0,ESE,Light Rain,2017-10-07,2017-10-07 12:22:00
