,Unnamed: 0,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date,time
0,0,2:22 AM,59,56,90,0,0,29.35,0.0,CALM,Fair,2017-01-14,2017-01-14 02:22:00
1,1,3:22 AM,56,55,97,0,0,29.35,0.0,CALM,Fair,2017-01-14,2017-01-14 03:22:00
2,2,4:22 AM,56,55,97,0,0,29.35,0.0,CALM,Fair,2017-01-14,2017-01-14 04:22:00
3,3,5:22 AM,55,55,100,0,0,29.34,0.0,CALM,Fair,2017-01-14,2017-01-14 05:22:00
4,4,6:22 AM,54,53,97,0,0,29.34,0.0,CALM,Partly Cloudy,2017-01-14,2017-01-14 06:22:00
5,5,6:22 AM,54,54,100,0,0,29.34,0.0,CALM,Partly Cloudy,2017-01-14,2017-01-14 06:22:00
6,6,7:22 AM,53,52,96,3,0,29.35,0.0,NNW,Mostly Cloudy,2017-01-14,2017-01-14 07:22:00
7,7,8:22 AM,54,52,93,0,0,29.36,0.0,CALM,Mostly Cloudy,2017-01-14,2017-01-14 08:22:00
8,8,9:22 AM,59,59,100,0,0,29.37,0.0,CALM,Mostly Cloudy,2017-01-14,2017-01-14 09:22:00
9,9,10:22 AM,65,59,81,5,0,29.38,0.0,SW,Partly Cloudy,2017-01-14,2017-01-14 10:22:00
10,10,11:22 AM,69,57,65,5,0,29.37,0.0,SW,Partly Cloudy,2017-01-14,2017-01-14 11:22:00
11,11,12:22 PM,73,57,57,0,0,29.35,0.0,CALM,Mostly Cloudy,2017-01-14,2017-01-14 00:22:00
12,12,1:22 PM,73,53,49,5,0,29.32,0.0,VAR,Mostly Cloudy,2017-01-14,2017-01-14 13:22:00
13,13,2:22 PM,73,53,49,6,0,29.28,0.0,WNW,Mostly Cloudy,2017-01-14,2017-01-14 14:22:00
14,14,3:22 PM,74,51,45,0,0,29.26,0.0,CALM,Mostly Cloudy,2017-01-14,2017-01-14 15:22:00
15,15,4:22 PM,74,52,46,7,0,29.26,0.0,NW,Mostly Cloudy,2017-01-14,2017-01-14 16:22:00
16,16,5:22 PM,72,52,49,5,0,29.26,0.0,WNW,Mostly Cloudy,2017-01-14,2017-01-14 17:22:00
17,17,6:22 PM,70,51,51,3,0,29.26,0.0,WNW,Cloudy,2017-01-14,2017-01-14 18:22:00
18,18,7:22 PM,68,52,56,6,0,29.27,0.0,NW,Cloudy,2017-01-14,2017-01-14 19:22:00
19,19,9:22 PM,65,52,63,3,0,29.27,0.0,NW,Cloudy,2017-01-14,2017-01-14 21:22:00
20,20,10:22 PM,61,52,72,0,0,29.27,0.0,CALM,Cloudy,2017-01-14,2017-01-14 22:22:00
21,21,11:22 PM,61,53,75,0,0,29.27,0.0,CALM,Cloudy,2017-01-14,2017-01-14 23:22:00
22,22,12:22 AM,59,53,81,0,0,29.26,0.0,CALM,Cloudy,2017-01-14,2017-01-14 12:22:00
23,23,1:22 AM,58,53,84,0,0,29.25,0.0,CALM,Cloudy,2017-01-14,2017-01-14 01:22:00
