,Unnamed: 0,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date,time
0,0,1:22 AM,75,62,64,0,0,29.02,0.0,CALM,Cloudy,2017-08-03,2017-08-03 01:22:00
1,1,2:22 AM,77,62,60,0,0,29.01,0.0,CALM,Mostly Cloudy,2017-08-03,2017-08-03 02:22:00
2,2,3:22 AM,76,64,67,3,0,28.99,0.0,E,Cloudy,2017-08-03,2017-08-03 03:22:00
3,3,4:22 AM,74,65,73,0,0,28.99,0.0,CALM,Mostly Cloudy,2017-08-03,2017-08-03 04:22:00
4,4,5:22 AM,74,65,73,3,0,28.99,0.0,ENE,Mostly Cloudy,2017-08-03,2017-08-03 05:22:00
5,5,6:22 AM,74,64,71,3,0,29.0,0.0,NE,Cloudy,2017-08-03,2017-08-03 06:22:00
6,6,6:22 AM,72,65,78,0,0,29.02,0.0,CALM,Mostly Cloudy,2017-08-03,2017-08-03 06:22:00
7,7,7:22 AM,74,64,71,0,0,29.04,0.0,CALM,Mostly Cloudy,2017-08-03,2017-08-03 07:22:00
8,8,8:22 AM,74,64,71,5,0,29.05,0.0,E,Mostly Cloudy,2017-08-03,2017-08-03 08:22:00
9,9,9:22 AM,76,64,67,7,0,29.05,0.0,E,Cloudy,2017-08-03,2017-08-03 09:22:00
10,10,10:22 AM,79,65,62,6,0,29.04,0.0,SE,Cloudy,2017-08-03,2017-08-03 10:22:00
11,11,11:22 AM,83,64,53,7,0,29.04,0.0,ESE,Cloudy,2017-08-03,2017-08-03 11:22:00
12,12,12:22 PM,83,64,53,3,0,29.03,0.0,VAR,Cloudy,2017-08-03,2017-08-03 00:22:00
13,13,1:22 PM,83,67,58,6,0,29.02,0.0,SSE,Mostly Cloudy,2017-08-03,2017-08-03 13:22:00
14,14,2:22 PM,82,68,62,8,0,29.01,0.0,S,Cloudy,2017-08-03,2017-08-03 14:22:00
15,15,2:33 PM,82,68,62,9,0,29.0,0.0,S,Cloudy,2017-08-03,2017-08-03 14:33:00
16,16,3:22 PM,79,71,77,7,0,29.01,0.0,S,Cloudy,2017-08-03,2017-08-03 15:22:00
17,17,3:45 PM,80,69,69,5,0,29.0,0.0,ESE,Cloudy,2017-08-03,2017-08-03 15:45:00
18,18,4:22 PM,81,70,69,0,0,28.99,0.0,CALM,Cloudy,2017-08-03,2017-08-03 16:22:00
19,19,5:22 PM,80,70,71,7,0,28.99,0.0,SW,Cloudy,2017-08-03,2017-08-03 17:22:00
20,20,6:22 PM,82,66,58,8,0,28.99,0.0,S,Mostly Cloudy,2017-08-03,2017-08-03 18:22:00
21,21,7:22 PM,73,69,87,8,0,28.99,0.0,SSE,Cloudy,2017-08-03,2017-08-03 19:22:00
22,22,9:22 PM,74,70,87,6,0,29.01,0.0,SE,Mostly Cloudy,2017-08-03,2017-08-03 21:22:00
23,23,10:22 PM,73,69,87,8,0,29.02,0.0,SSE,Mostly Cloudy,2017-08-03,2017-08-03 22:22:00
24,24,11:22 PM,72,69,91,6,0,29.02,0.0,SSE,Cloudy,2017-08-03,2017-08-03 23:22:00
25,25,12:22 AM,70,68,93,3,0,29.01,0.0,S,Cloudy,2017-08-03,2017-08-03 12:22:00
