,Unnamed: 0,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date,time
0,0,2:22 AM,38,26,62,9,0,28.9,0.0,W,Partly Cloudy,2017-01-30,2017-01-30 02:22:00
1,1,3:22 AM,38,25,60,12,0,28.9,0.0,WNW,Fair,2017-01-30,2017-01-30 03:22:00
2,2,4:22 AM,36,25,64,12,0,28.91,0.0,W,Fair,2017-01-30,2017-01-30 04:22:00
3,3,5:22 AM,35,25,67,8,0,28.92,0.0,W,Fair,2017-01-30,2017-01-30 05:22:00
4,4,6:22 AM,35,25,67,8,0,28.93,0.0,W,Fair,2017-01-30,2017-01-30 06:22:00
5,5,6:22 AM,34,26,73,9,0,28.94,0.0,W,Fair,2017-01-30,2017-01-30 06:22:00
6,6,7:22 AM,34,25,70,8,0,28.95,0.0,W,Fair,2017-01-30,2017-01-30 07:22:00
7,7,8:22 AM,33,26,75,10,0,28.99,0.0,W,Fair,2017-01-30,2017-01-30 08:22:00
8,8,9:22 AM,37,27,67,10,0,29.01,0.0,W,Fair,2017-01-30,2017-01-30 09:22:00
9,9,10:22 AM,41,26,55,13,0,29.02,0.0,NW,Fair,2017-01-30,2017-01-30 10:22:00
10,10,11:22 AM,45,27,49,8,0,29.04,0.0,W,Fair,2017-01-30,2017-01-30 11:22:00
11,11,12:22 PM,49,27,43,17,0,29.04,0.0,WNW,Fair,2017-01-30,2017-01-30 00:22:00
12,12,1:22 PM,52,28,40,15,24,29.01,0.0,WNW,Fair,2017-01-30,2017-01-30 13:22:00
13,13,2:22 PM,55,27,34,18,0,28.97,0.0,WNW,Fair,2017-01-30,2017-01-30 14:22:00
14,14,3:22 PM,56,25,30,14,24,28.97,0.0,W,Fair,2017-01-30,2017-01-30 15:22:00
15,15,4:22 PM,56,26,32,14,22,28.98,0.0,NW,Fair,2017-01-30,2017-01-30 16:22:00
16,16,5:22 PM,56,27,33,13,21,28.99,0.0,W,Fair,2017-01-30,2017-01-30 17:22:00
17,17,6:22 PM,53,27,37,7,0,28.99,0.0,W,Fair,2017-01-30,2017-01-30 18:22:00
18,18,7:22 PM,50,28,43,5,0,29.0,0.0,WSW,Fair,2017-01-30,2017-01-30 19:22:00
19,19,9:22 PM,50,29,44,6,0,29.0,0.0,WSW,Fair,2017-01-30,2017-01-30 21:22:00
20,20,10:22 PM,49,30,48,6,0,29.0,0.0,WSW,Fair,2017-01-30,2017-01-30 22:22:00
21,21,11:22 PM,46,30,54,3,0,29.0,0.0,WSW,Fair,2017-01-30,2017-01-30 23:22:00
22,22,12:22 AM,45,31,58,6,0,29.0,0.0,SW,Partly Cloudy,2017-01-30,2017-01-30 12:22:00
23,23,1:22 AM,44,31,60,6,0,28.98,0.0,S,Cloudy,2017-01-30,2017-01-30 01:22:00
